224,144,142,141,126,124,134,133,132,140,139,151,150,157,156,155,162,161,149,147,0,0,0,0,0,0,0,0,0,0,0
145,112,100,86,80,79,70,69,68,67,66,77,84,93,92,99,104,103,98,97,96,0,0,0,0,0,0,0,0,0,0
172,116,81,57,45,36,31,27,26,30,35,40,43,49,48,51,60,59,75,90,83,108,101,129,114,137,159,158,176,0,0
105,87,73,46,38,24,13,7,6,4,10,9,12,20,19,33,42,58,82,95,107,128,0,0,0,0,0,0,0,0,0
37,17,11,5,1,3,2,8,18,29,41,64,88,113,146,170,175,188,0,0,0,0,0,0,0,0,0,0,0,0,0
63,44,32,28,23,22,16,15,14,21,25,34,39,47,74,89,106,117,136,0,0,0,0,0,0,0,0,0,0,0,0
169,165,135,111,94,85,72,71,62,56,55,54,50,53,52,61,65,76,91,102,109,118,138,153,166,189,0,0,0,0,0
164,163,152,143,127,125,123,122,121,120,115,119,131,130,148,154,160,167,173,174,202,212,0,0,0,0,0,0,0,0,0
266,186,185,183,182,181,179,197,171,195,194,206,193,178,177,192,191,205,204,203,213,219,218,0,0,0,0,0,0,0,0
225,230,251,265,264,278,277,287,286,285,275,284,274,257,255,244,243,242,235,234,233,231,227,0,0,0,0,0,0,0,0
303,342,302,320,341,364,372,371,378,377,370,360,369,359,348,347,336,327,317,316,307,301,299,293,292,269,239,0,0,0,0
309,354,380,395,416,415,427,426,425,424,422,421,420,409,408,399,393,389,385,376,368,357,345,335,334,312,305,289,267,0,0
405,428,443,451,460,459,464,463,456,462,454,453,446,445,438,435,431,419,406,398,386,382,367,355,333,322,304,0,0,0,0
321,373,404,432,442,466,465,472,471,470,469,468,467,461,452,444,437,433,429,418,396,392,381,374,356,343,332,310,290,252,268
353,391,403,417,436,441,450,449,458,457,455,448,447,440,439,434,430,407,397,387,383,366,344,323,311,291,0,0,0,0,0
238,279,331,365,379,394,402,414,413,423,412,411,410,401,400,390,388,384,375,358,346,324,313,298,280,0,0,0,0,0,0
288,308,319,318,329,340,339,352,363,362,351,361,350,349,338,337,328,326,325,315,314,306,300,294,270,253,232,228,241,240,0
226,229,237,236,250,249,248,263,276,262,261,260,259,258,247,256,246,245,254,273,283,282,297,296,295,281,271,0,0,0,0
187,201,211,184,200,180,199,198,196,210,209,208,207,217,216,223,215,222,221,220,214,0,0,0,0,0,0,0,0,0,0
