198,215,242,283,317,339,346,352,367,361,375,383,382,381,398,396,406,394,391,390,373,359,358,0,0,0,0,0,0,0,0,0
126,143,142,160,174,197,214,232,263,282,306,305,314,335,345,344,351,343,342,327,313,304,300,479,478,477,480,0,0,0,0,0
113,124,139,138,154,169,188,212,221,241,255,253,276,275,274,272,271,251,249,280,270,269,268,267,287,258,265,279,286,285,0,0
81,84,87,89,100,107,112,121,136,140,148,153,157,163,167,173,180,187,194,208,207,238,229,247,228,237,226,236,246,245,257,264
104,60,66,74,86,93,99,111,125,130,146,165,179,193,201,205,177,200,216,225,235,244,0,0,0,0,0,0,0,0,0,0
114,95,77,45,38,34,33,40,48,54,61,65,82,85,97,103,116,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,28,21,18,15,12,11,10,17,22,32,44,55,71,90,115,135,151,161,192,0,0,0,0,0,0,0,0,0,0,0,0
109,88,78,62,30,20,9,4,3,2,1,7,16,24,31,47,57,79,96,119,134,204,0,0,0,0,0,0,0,0,0,0
133,43,39,29,19,13,6,5,8,14,23,36,52,58,72,91,110,128,144,0,0,0,0,0,0,0,0,0,0,0,0,0
56,51,42,41,35,27,25,26,37,49,59,73,80,92,105,120,129,145,152,162,178,184,217,199,0,0,0,0,0,0,0,0
76,70,69,64,68,63,67,75,83,94,98,106,117,131,147,156,166,172,186,185,202,206,218,227,0,0,0,0,0,0,0,0
127,102,101,108,118,123,122,132,137,141,149,158,164,168,181,195,209,219,230,239,250,248,260,259,0,0,0,0,0,0,0,0
150,159,171,170,189,196,213,223,222,231,240,256,254,252,262,261,273,281,291,290,289,299,298,297,288,266,0,0,0,0,0,0
190,233,277,293,292,301,307,316,315,321,338,337,336,334,333,332,331,330,329,328,326,325,324,323,320,312,0,0,0,0,0,0
183,182,234,294,309,368,376,384,400,411,410,399,409,408,397,407,395,393,392,380,374,372,366,365,364,357,350,341,319,296,0,0
175,191,176,243,295,340,377,385,414,425,449,447,446,460,459,458,457,456,455,444,443,431,423,419,405,389,379,371,363,349,311,310
302,318,355,403,415,437,450,462,471,475,476,474,473,472,464,463,451,441,429,422,418,404,388,378,370,356,348,322,0,0,0,0
354,353,402,413,426,448,461,470,469,468,467,466,465,454,453,452,442,440,439,438,428,427,421,417,416,387,386,369,481,303,0,0
224,278,308,347,362,401,412,424,436,435,434,445,433,432,430,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
