367,394,403,402,408,407,406,399,388,381,378,369,354,338,332,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,410,417,421,427,424,419,413,404,398,380,370,360,347,340,333,320,307,288,272,252,0,0,0,0,0,0,0,0,0
368,386,396,411,429,433,432,431,430,426,425,420,414,405,400,389,382,363,355,334,316,289,273,259,0,0,0,0,0,0
357,377,387,397,412,418,423,428,422,416,415,409,401,383,365,356,335,317,297,281,267,253,0,0,0,0,0,0,0,0
379,393,392,391,390,385,384,376,366,362,349,343,329,311,291,274,254,242,231,207,0,0,0,0,0,0,0,0,0,0
353,359,358,352,346,345,337,330,324,318,313,300,299,292,277,268,249,233,220,209,197,183,0,0,0,0,0,0,0,0
331,325,319,314,303,294,285,279,275,264,263,262,250,244,241,235,221,214,198,184,171,164,159,151,442,0,0,0,0,0
301,302,284,270,256,245,238,223,216,211,200,193,187,178,174,166,161,153,143,142,139,134,133,132,0,0,0,0,0,0
237,255,224,201,179,167,155,135,129,117,111,107,106,99,105,97,96,104,95,94,93,92,102,439,440,0,0,0,0,0
189,156,136,112,89,69,63,62,61,47,60,46,58,57,56,55,54,53,67,78,0,0,0,0,0,0,0,0,0,0
236,175,140,108,88,68,49,31,22,21,12,11,19,18,9,17,28,36,35,34,44,52,66,434,435,0,0,0,0,0
188,154,128,100,84,48,38,20,10,4,3,2,1,7,6,15,13,26,33,43,41,51,65,73,0,0,0,0,0,0
228,192,173,145,127,110,98,83,59,45,37,30,8,29,16,14,27,25,5,24,32,42,23,40,50,64,39,71,70,91
269,222,186,165,144,126,103,87,82,81,80,79,77,76,75,74,72,86,85,90,101,109,115,438,437,436,0,0,0,0
261,243,234,215,199,185,172,160,152,141,138,131,125,124,123,122,116,114,113,121,119,118,120,130,137,0,0,0,0,0
293,283,278,260,248,232,227,219,208,196,191,182,181,177,170,163,162,158,146,147,148,149,0,0,0,0,0,0,0,0
323,351,350,344,312,304,298,290,282,276,266,258,251,247,240,226,217,203,195,190,180,176,168,169,157,150,0,0,0,0
342,341,336,328,322,321,308,306,296,295,287,280,271,265,257,246,239,229,225,212,202,194,205,213,218,206,204,444,443,441
375,374,373,372,371,364,361,348,339,327,315,305,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
