149,165,184,209,231,252,266,298,320,351,359,368,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,119,136,162,185,211,225,239,267,287,312,321,336,350,357,356,349,355,346,345,344,0,0,0,0,0,0,0
109,137,151,190,206,253,277,276,286,311,310,334,319,318,332,330,329,328,327,0,0,0,0,0,0,0,0,0
87,79,89,101,128,150,155,173,189,210,224,246,257,265,275,284,296,295,309,308,307,306,305,293,0,0,0,0
118,78,61,50,55,62,69,82,116,135,145,161,170,188,205,217,223,238,250,256,264,274,272,271,282,281,406,0
30,31,33,37,43,54,60,71,86,105,115,130,154,169,182,202,215,236,243,404,405,403,0,0,0,0,0,0
68,49,16,10,15,21,24,45,48,77,98,112,133,159,401,0,0,0,0,0,0,0,0,0,0,0,0,0
14,9,5,4,3,8,18,28,41,53,58,75,399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,81,20,6,2,1,7,11,26,35,47,67,74,84,94,125,153,395,397,0,0,0,0,0,0,0,0,0
19,13,12,17,23,22,25,27,34,39,46,63,73,91,103,123,132,148,164,175,200,222,0,0,0,0,0,0
32,29,36,38,40,52,51,57,72,83,90,110,122,131,146,156,167,181,187,199,214,221,234,235,402,0,0,0
76,59,42,44,56,64,80,88,102,111,129,152,163,166,180,191,192,198,213,219,220,233,241,248,255,0,0,0
70,92,104,124,147,157,174,186,196,197,207,212,218,232,240,254,259,262,269,270,279,0,0,0,0,0,0,0
108,85,97,117,141,158,176,193,208,226,242,247,260,261,268,278,288,289,299,300,301,302,303,290,291,0,0,0
134,114,113,142,168,201,227,249,263,280,292,313,314,323,337,338,339,340,341,324,315,0,0,0,0,0,0,0
143,177,194,237,244,273,294,304,317,343,352,363,372,371,370,369,360,361,362,342,325,316,0,0,0,0,0,0
127,160,203,216,251,283,331,354,365,385,384,388,382,381,380,373,374,364,353,326,0,0,0,0,0,0,0,0
183,204,228,229,245,285,333,348,366,377,386,391,394,390,393,389,383,376,375,0,0,0,0,0,0,0,0,0
171,172,195,230,258,297,335,358,367,378,387,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
