397,377,365,357,335,307,282,272,247,246,245,230,228,194,177,168,166,164,162,175,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,446,438,434,429,422,419,403,387,364,355,344,330,309,292,271,257,244,227,226,225,243,241,240,239,255,269,278,296,290,563,236,237,221,212,222,213,214,0,0,0
485,480,479,455,450,449,436,428,409,395,386,375,363,349,333,320,319,318,328,327,326,316,315,314,313,312,294,276,287,288,267,268,289,0,0,0,0,0,0,0,0
459,486,504,509,503,496,492,489,484,474,468,453,444,433,424,416,407,402,401,394,388,379,368,347,338,323,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,523,507,500,491,482,477,473,442,440,432,423,393,361,360,341,324,295,277,262,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,498,538,545,544,553,551,543,541,530,527,521,513,499,490,476,461,441,426,405,374,348,325,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,540,547,554,557,556,555,552,550,549,542,535,529,520,514,495,481,472,448,427,406,378,342,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,505,526,528,533,539,548,546,537,536,532,531,524,522,515,501,483,467,443,415,385,353,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,447,464,465,506,512,519,518,517,516,511,510,508,502,497,493,478,469,454,435,417,408,389,380,354,317,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,460,471,488,475,470,463,462,458,457,456,451,445,437,425,421,418,396,381,369,362,343,329,308,298,279,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,413,414,439,430,420,411,410,404,399,398,391,390,383,382,376,370,356,351,350,345,339,334,321,306,291,281,280,264,256,242,224,223,254,0,0,0,0,0,0,0
372,367,358,352,336,332,310,301,300,293,285,283,266,265,258,249,248,233,232,231,229,216,210,209,208,207,199,198,193,0,0,0,0,0,0,0,0,0,0,0,0
392,340,373,359,322,274,260,251,218,211,204,189,180,171,155,154,144,143,142,141,140,139,138,136,153,152,150,149,167,165,163,161,176,192,0,0,0,0,0,0,0
261,252,196,172,158,130,125,120,116,97,95,86,85,79,70,69,68,67,78,77,82,92,91,96,113,119,123,127,131,148,174,181,0,0,0,0,0,0,0,0,0
366,303,275,220,159,135,109,99,72,62,54,39,30,29,24,22,18,17,10,20,26,35,41,50,66,81,90,102,111,117,126,0,0,0,0,0,0,0,0,0,0
286,219,157,108,98,80,43,38,28,23,11,6,5,4,2,1,3,7,14,19,34,33,47,65,75,89,110,122,0,0,0,0,0,0,0,0,0,0,0,0,0
273,205,190,156,115,107,84,71,53,42,37,36,27,21,16,9,8,15,13,12,25,32,31,40,46,64,74,88,101,121,146,147,160,0,0,0,0,0,0,0,0
337,302,250,235,188,179,145,134,124,106,94,93,83,76,61,52,51,49,48,60,59,58,57,45,44,56,55,63,73,87,100,559,560,185,173,191,197,206,215,238,0
400,384,371,346,331,299,284,259,234,203,184,170,169,137,133,132,129,128,114,105,104,103,112,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
