350,335,332,321,319,311,299,294,293,285,280,281,269,261,262,263,264,265,286,270,0,0,0,0,0,0,0,0
359,358,363,362,357,356,355,346,347,342,337,338,330,331,318,309,310,300,295,0,0,0,0,0,0,0,0,0
379,389,388,396,395,394,386,385,377,372,361,348,339,333,320,301,296,272,0,0,0,0,0,0,0,0,0,0
366,401,405,409,419,418,423,417,416,408,399,387,364,349,334,312,287,273,255,251,436,435,437,0,0,0,0,0
343,351,380,391,397,421,425,428,429,427,426,424,420,410,400,390,378,365,340,322,302,289,274,267,0,0,0,0
373,393,404,407,415,413,414,422,412,406,403,398,392,384,370,352,341,323,297,282,268,0,0,0,0,0,0,0
344,360,368,374,381,382,383,376,375,371,369,367,354,345,336,324,305,290,276,256,252,438,0,0,0,0,0,0
353,325,326,327,328,314,329,315,316,317,308,307,306,298,292,284,283,278,277,258,257,248,242,240,235,228,214,0
291,279,260,249,243,238,232,231,230,229,224,220,219,218,216,215,210,209,208,205,201,0,0,0,0,0,0,0
237,211,203,194,195,189,176,174,175,173,172,171,170,169,168,167,188,187,185,184,182,191,434,0,0,0,0,0
259,253,217,198,156,142,128,114,105,84,97,83,82,96,95,94,92,104,103,113,126,125,134,141,139,146,154,433
304,236,202,162,127,93,72,66,49,39,38,31,37,36,48,56,64,63,71,78,81,90,102,112,123,431,0,0
186,155,91,65,55,47,27,16,15,14,13,12,21,26,30,34,45,54,62,70,76,88,101,0,0,0,0,0
234,206,183,140,124,77,46,25,11,5,2,1,4,3,10,20,24,29,33,44,60,69,75,87,100,122,137,430
247,200,138,89,61,28,23,19,9,8,7,6,18,17,22,32,43,53,59,74,86,99,121,136,0,0,0,0
275,161,133,80,68,52,58,51,42,41,40,50,57,67,73,79,85,98,120,132,145,153,432,0,0,0,0,0
227,207,197,181,152,143,129,117,111,107,108,106,109,110,115,116,118,119,130,131,135,144,0,0,0,0,0,0
246,239,223,204,199,196,192,190,179,177,178,163,180,164,165,157,158,147,148,149,150,151,159,166,160,0,0,0
313,303,288,271,266,250,245,244,241,233,226,225,221,222,212,213,0,0,0,0,0,0,0,0,0,0,0,0
