236,280,331,358,400,401,402,395,403,385,386,377,388,316,246,224,197,0,0,0,0,0,0,0,0,0,0
307,335,352,371,387,404,408,405,406,407,397,389,378,379,366,354,336,323,295,268,247,229,0,0,0,0,0
217,245,281,282,317,342,353,372,390,392,393,381,382,367,368,355,337,324,296,273,0,0,0,0,0,0,0
238,258,272,294,308,328,338,343,359,360,362,369,356,361,344,345,339,325,318,291,274,260,248,239,230,0,0
249,261,269,275,284,297,300,302,310,301,299,285,276,262,250,240,225,218,207,201,206,0,0,0,0,0,0
202,208,204,211,214,219,215,212,213,210,209,203,199,198,186,178,0,0,0,0,0,0,0,0,0,0,0
176,193,177,166,161,162,153,144,145,135,155,136,137,147,148,146,154,163,165,169,168,167,413,0,0,0,0
152,122,111,100,92,66,67,58,59,60,68,69,79,80,93,101,112,117,116,125,134,143,0,0,0,0,0
160,142,105,63,49,39,27,20,28,14,15,21,22,29,32,44,51,57,65,84,91,107,115,410,0,0,0
120,89,47,36,18,13,8,4,1,2,3,9,19,26,38,43,50,54,64,78,90,106,114,0,0,0,0
140,97,56,24,16,10,5,6,7,11,12,17,25,37,42,48,53,62,77,83,99,0,0,0,0,0,0
118,87,55,45,40,30,23,31,33,34,35,41,46,52,61,76,82,98,104,110,121,0,0,0,0,0,0
108,95,94,85,70,71,73,72,74,75,81,86,88,96,102,103,109,113,119,124,133,141,409,0,0,0,0
130,157,156,149,138,126,123,127,128,129,131,132,139,150,151,159,164,0,0,0,0,0,0,0,0,0,0
158,170,192,196,190,200,195,194,188,179,191,180,172,173,174,175,181,182,183,184,185,171,412,411,0,0,0
220,232,241,253,231,251,254,263,255,242,256,243,244,233,226,221,222,216,205,0,0,0,0,0,0,0,0
277,314,287,303,311,312,319,320,313,321,304,305,288,278,270,264,257,235,0,0,0,0,0,0,0,0,0
234,265,289,322,350,334,332,340,346,357,347,363,348,341,333,329,327,315,290,279,271,266,237,227,223,0,0
306,326,349,351,364,373,383,374,375,370,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
