210,260,273,274,289,318,325,342,348,349,350,351,352,343,333,327,282,283,254,263,243,242,0,0,0,0,0,0,0
155,178,211,281,300,310,311,312,319,313,314,301,291,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,161,168,179,192,204,220,244,245,255,256,264,265,266,258,247,269,257,231,246,230,221,229,228,227,214,213,212,205
108,119,133,146,151,162,169,174,180,188,195,202,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,96,80,78,85,89,97,104,110,121,135,152,156,175,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,52,48,43,44,46,54,59,60,73,83,98,120,140,148,187,163,186,206,194,193,173,389,388,0,0,0,0,0
126,106,67,41,34,24,17,18,27,28,30,45,39,50,58,70,82,90,109,124,134,147,0,0,0,0,0,0,0
74,40,33,22,9,10,2,6,7,13,14,26,35,38,49,65,81,103,115,128,386,0,0,0,0,0,0,0,0
1,15,8,3,4,5,11,12,16,23,25,42,53,69,77,88,102,114,385,0,0,0,0,0,0,0,0,0,0
136,51,31,29,19,20,21,32,37,47,57,68,76,84,101,113,118,132,145,0,0,0,0,0,0,0,0,0,0
66,61,55,56,62,63,64,71,72,75,79,86,95,107,112,117,127,131,139,150,387,0,0,0,0,0,0,0,0
165,129,94,93,91,92,99,100,105,111,122,123,125,130,137,142,143,144,149,159,160,167,172,0,0,0,0,0,0
141,153,154,157,158,164,166,170,171,176,177,182,183,185,190,191,198,199,200,0,0,0,0,0,0,0,0,0,0
181,189,196,208,215,216,222,223,224,232,234,235,236,237,251,238,239,240,225,226,218,241,0,0,0,0,0,0,0
197,203,217,248,270,285,292,302,303,304,293,305,294,295,287,277,296,278,279,272,267,261,252,0,0,0,0,0,0
249,271,286,315,320,328,334,344,336,337,338,329,330,322,323,307,298,288,280,268,253,219,0,0,0,0,0,0,0
233,276,316,335,353,367,368,369,370,371,360,361,355,356,346,340,324,308,299,290,275,262,0,0,0,0,0,0,0
250,306,321,339,354,359,372,376,383,384,377,378,379,380,373,374,363,364,358,347,341,332,326,309,0,0,0,0,0
184,209,259,297,317,331,345,357,362,381,382,375,365,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
