274,249,228,210,193,181,170,150,113,93,70,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
269,255,227,202,187,168,156,145,126,112,100,85,75,60,40,26,18,9,11,13,21,29,33,39,56,0,0,0
307,293,277,279,278,185,164,134,98,83,68,58,46,36,24,5,6,8,10,12,20,22,0,0,0,0,0,0
292,238,200,161,123,97,82,63,50,35,23,15,4,17,7,19,27,28,32,44,0,0,0,0,0,0,0,0
2,3,67,34,14,16,25,30,31,43,49,55,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,333,318,297,267,253,220,252,233,199,176,133,106,89,74,64,51,45,37,38,41,42,48,54,62,73,78,0
301,291,273,248,239,221,201,180,163,144,124,99,84,79,69,59,61,52,53,65,72,77,0,0,0,0,0,0
343,327,322,312,302,285,268,254,245,222,209,186,169,149,127,107,92,86,80,76,81,87,95,108,0,0,0,0
369,364,359,354,344,329,323,308,286,275,259,246,229,214,195,177,151,128,114,101,94,0,0,0,0,0,0,0
390,391,383,384,379,370,356,350,335,319,309,287,261,241,216,196,189,171,157,136,0,0,0,0,0,0,0,0
345,355,394,402,410,411,412,398,386,376,363,351,336,315,295,276,262,243,223,204,178,158,146,119,0,0,0,0
416,426,427,428,418,413,399,380,372,357,342,325,305,289,270,250,225,206,172,137,0,0,0,0,0,0,0,0
423,432,436,437,431,421,408,395,377,358,339,316,296,271,244,231,211,0,0,0,0,0,0,0,0,0,0,0
373,406,417,429,433,434,435,425,414,409,401,393,388,382,367,348,326,306,284,264,232,207,190,173,159,0,0,0
419,430,420,424,422,415,405,397,389,378,368,353,341,317,300,272,251,236,212,194,179,153,141,0,0,0,0,0
360,374,385,403,407,404,400,396,381,366,349,332,311,290,265,237,219,198,184,167,155,131,116,109,115,120,139,0
392,387,375,365,347,340,321,310,299,283,257,235,218,208,191,175,160,143,122,110,103,96,0,0,0,0,0,0
371,362,352,337,338,324,304,288,282,263,247,234,217,197,183,174,154,142,132,118,104,90,88,0,0,0,0,0
346,334,320,314,303,294,281,266,242,224,205,182,166,147,138,140,129,130,121,117,111,105,91,441,440,0,0,0
330,313,298,280,260,256,240,230,215,203,188,165,152,135,102,71,0,0,0,0,0,0,0,0,0,0,0,0
