296,313,323,342,359,375,381,386,391,393,402,410,411,412,414,395,396,384,372,352,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,196,224,240,261,284,306,317,332,343,350,351,361,362,369,370,363,364,345,334,330,318,310,273,243,236,226,232,237,238,227,228,229,230,233
148,166,181,213,234,254,262,286,287,297,308,309,298,300,272,263,250,242,231,214,225,204,0,0,0,0,0,0,0,0,0,0,0,0,0
113,126,131,142,149,158,167,183,197,198,199,200,201,202,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,92,94,101,102,121,127,132,143,155,161,170,176,215,187,194,195,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,72,65,52,46,47,48,53,54,66,75,86,95,106,123,139,144,156,162,171,177,178,179,0,0,0,0,0,0,0,0,0,0,0,0
138,73,59,42,37,27,17,14,15,24,30,35,44,63,76,84,98,117,128,133,150,163,0,0,0,0,0,0,0,0,0,0,0,0,0
93,60,34,23,12,3,1,2,5,7,10,16,31,39,50,70,96,111,125,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,43,28,18,13,4,6,8,9,11,22,33,40,51,71,82,88,99,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,49,38,29,25,19,20,21,26,32,36,41,45,64,78,85,90,100,120,129,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,67,62,55,56,57,58,68,69,77,81,83,89,97,112,119,130,137,141,154,165,172,188,0,0,0,0,0,0,0,0,0,0,0,0
122,114,115,103,104,105,107,108,109,110,116,118,124,134,135,136,140,145,146,152,157,164,173,174,180,190,189,0,0,0,0,0,0,0,0
159,160,168,169,175,184,185,186,192,193,205,206,207,209,210,212,211,216,217,218,219,220,223,222,221,0,0,0,0,0,0,0,0,0,0
235,249,256,264,265,274,276,288,277,290,291,292,293,278,279,280,281,282,269,270,259,260,252,253,248,239,0,0,0,0,0,0,0,0,0
299,315,325,335,346,347,354,355,356,357,336,337,339,331,328,320,322,312,305,295,283,271,258,247,0,0,0,0,0,0,0,0,0,0,0
307,314,333,371,383,397,403,404,405,406,407,400,401,389,377,380,374,367,349,341,329,321,316,304,294,0,0,0,0,0,0,0,0,0,0
344,376,394,413,423,424,432,433,435,442,444,445,437,438,439,428,417,408,390,379,366,358,340,327,319,311,303,268,251,0,0,0,0,0,0
191,255,368,392,419,422,440,441,447,448,449,443,436,446,425,426,427,421,416,399,388,385,378,373,365,348,338,326,0,0,0,0,0,0,0
241,285,324,360,382,387,409,418,429,430,431,434,420,415,398,301,302,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
