16,4,5,17,36,26,47,48,62,69,79,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,202,186,160,130,107,91,76,67,56,32,21,23,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,201,180,152,118,114,99,83,75,66,61,54,31,55,41,42,43,44,45,57,68,77,102,111,122,176,187,183,188,196,191,210,0
343,320,278,253,194,158,139,121,113,109,98,90,84,85,86,92,93,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,353,333,319,282,260,250,200,193,174,159,151,140,141,128,129,143,144,145,153,161,181,195,203,204,205,209,223,224,0,0,0,0
347,340,328,327,293,294,276,277,269,264,251,252,234,235,236,219,220,221,222,238,239,241,254,255,261,541,0,0,0,0,0,0,0
287,283,271,267,273,274,275,542,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400,381,380,362,358,359,352,341,342,334,329,321,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,435,433,434,431,432,422,417,413,409,403,404,394,382,365,360,348,330,323,313,296,290,0,0,0,0,0,0,0,0,0,0,0
364,395,424,455,468,481,482,495,496,497,483,484,485,469,470,471,460,461,443,425,418,401,370,354,344,335,324,0,0,0,0,0,0
459,472,498,511,525,526,520,521,522,523,512,508,505,487,488,473,464,444,426,405,383,349,336,0,0,0,0,0,0,0,0,0,0
486,499,513,527,535,536,537,538,539,540,528,529,515,517,506,489,474,462,438,411,396,0,0,0,0,0,0,0,0,0,0,0,0
436,456,477,500,514,516,530,531,532,533,534,524,518,519,509,510,507,492,475,463,445,419,406,397,337,0,0,0,0,0,0,0,0
437,465,478,490,491,501,502,503,504,493,494,479,480,476,466,467,457,428,420,415,407,398,372,355,345,0,0,0,0,0,0,0,0
410,414,427,439,446,447,448,449,458,450,451,452,453,454,440,441,442,429,430,421,416,412,408,402,399,373,366,356,350,338,0,0,0
371,384,385,386,387,388,389,374,390,391,392,375,378,393,379,376,377,368,369,367,361,357,351,346,339,332,326,317,297,0,0,0,0
289,331,325,314,315,316,318,298,299,300,302,303,306,309,310,307,311,312,308,305,304,301,292,286,285,284,281,280,279,291,544,0,0
268,266,256,243,226,227,214,215,216,217,228,218,229,233,231,232,230,249,248,247,246,245,259,258,257,263,0,0,0,0,0,0,0
288,272,240,189,171,164,146,133,135,125,126,127,136,137,138,150,149,156,157,167,179,178,185,199,208,213,225,244,0,0,0,0,0
170,123,119,104,97,87,80,81,72,73,74,82,88,89,96,106,108,117,120,134,148,166,173,177,192,198,207,212,211,262,0,0,0
169,162,115,103,63,59,49,50,29,38,30,39,40,53,60,65,71,95,105,112,116,124,132,147,165,172,0,0,0,0,0,0,0
270,237,168,154,110,101,78,58,46,35,18,19,8,9,10,20,27,37,51,28,52,64,70,0,0,0,0,0,0,0,0,0,0
34,12,13,14,3,1,2,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
