40,39,38,51,66,75,84,89,105,118,124,137,139,151,155,160,164,170,176,0,0,0,0,0,0,0,0,0,0
29,28,35,44,43,55,62,73,88,101,103,115,122,135,148,163,209,194,212,226,0,0,0,0,0,0,0,0,0
30,14,10,9,15,22,27,34,42,53,64,71,87,99,117,128,147,187,208,0,0,0,0,0,0,0,0,0,0
52,19,11,6,2,5,8,13,20,32,33,49,57,60,79,93,113,138,159,175,193,211,447,0,0,0,0,0,0
48,31,25,7,4,3,1,12,21,26,36,41,56,61,68,78,94,114,134,154,181,219,449,0,0,0,0,0,0
24,18,17,16,23,37,54,65,69,72,100,109,121,149,169,195,448,0,0,0,0,0,0,0,0,0,0,0,0
63,59,47,46,45,50,58,74,80,96,95,104,123,136,150,165,182,196,213,227,236,245,0,0,0,0,0,0,0
70,77,91,97,111,116,130,141,156,161,167,189,205,220,230,246,253,259,0,0,0,0,0,0,0,0,0,0,0
86,85,107,112,131,143,158,168,177,190,207,215,228,241,240,249,260,265,271,277,285,292,300,0,0,0,0,0,0
120,133,146,174,200,222,238,243,250,255,262,267,273,279,288,287,294,301,310,320,317,334,332,331,451,284,450,0,0
162,179,218,239,251,257,276,280,290,297,303,324,323,339,338,351,350,349,362,361,360,374,373,371,356,452,0,0,0
186,201,235,264,282,305,326,341,353,365,386,384,382,400,399,398,397,396,395,394,409,391,388,344,0,0,0,0,0
192,225,252,283,330,328,354,367,405,404,434,445,443,432,430,442,425,441,422,439,438,417,415,412,410,407,389,369,343
153,210,248,258,291,329,368,406,435,446,444,433,431,428,426,423,440,420,437,436,413,411,408,390,370,355,0,0,0
127,180,234,270,298,327,342,366,387,403,402,401,385,429,427,424,421,419,418,416,414,393,392,372,357,0,0,0,0
132,145,185,224,233,263,269,281,304,325,340,352,364,383,363,381,380,379,378,377,376,375,359,358,345,314,313,0,0
178,217,223,244,256,268,275,274,289,296,295,302,312,311,322,321,336,335,348,347,346,333,0,0,0,0,0,0,0
83,92,108,119,144,173,191,199,216,229,242,254,261,266,272,278,286,293,309,308,319,318,316,315,307,306,299,0,0
82,98,106,126,142,157,172,184,198,206,214,221,232,231,237,247,0,0,0,0,0,0,0,0,0,0,0,0,0
67,76,81,90,102,110,125,129,140,152,166,171,183,188,197,204,203,202,0,0,0,0,0,0,0,0,0,0,0
