183,206,222,233,241,255,265,283,299,312,320,326,325,332,338,344,354,363,372,0,0,0,0,0,0,0,0,0,0,0,0,0
166,200,210,250,264,291,313,321,327,339,346,356,369,368,367,374,389,406,413,425,433,432,417,404,397,396,387,377,361,349,342,0
147,189,240,289,316,335,345,364,375,390,409,408,420,419,428,436,440,439,431,416,403,378,0,0,0,0,0,0,0,0,0,0
146,199,247,298,324,334,355,373,379,399,407,414,427,426,435,434,441,438,437,430,422,412,411,402,395,385,0,0,0,0,0,0
219,288,315,331,353,366,388,398,405,418,424,423,429,421,415,410,401,394,383,376,0,0,0,0,0,0,0,0,0,0,0,0
165,203,209,246,286,323,337,352,351,362,371,386,384,393,400,392,391,382,381,380,370,365,341,0,0,0,0,0,0,0,0,0
136,144,176,202,217,231,244,268,274,294,308,330,336,348,360,359,358,357,347,340,333,0,0,0,0,0,0,0,0,0,0,0
100,103,89,96,109,130,135,153,168,187,195,213,229,235,258,272,301,314,317,322,328,329,0,0,0,0,0,0,0,0,0,0
62,58,56,61,68,75,80,91,106,119,125,143,159,178,193,211,223,242,256,266,271,292,300,307,293,0,0,0,0,0,0,0
41,32,29,22,31,42,45,60,65,73,87,105,124,132,158,174,192,212,228,243,257,0,0,0,0,0,0,0,0,0,0,0
43,34,17,11,10,15,13,21,37,44,47,64,72,83,88,102,116,129,142,160,175,186,207,224,234,259,273,267,0,0,0,0
35,8,2,1,4,3,14,6,28,38,48,52,66,74,79,95,107,117,133,138,161,167,194,0,0,0,0,0,0,0,0,0
18,9,5,7,12,16,23,39,49,67,69,81,92,108,120,134,152,169,179,201,214,445,0,0,0,0,0,0,0,0,0,0
36,26,27,25,20,30,24,33,40,46,57,70,84,98,112,126,139,154,164,180,196,215,236,260,443,444,442,0,0,0,0,0
55,51,50,54,53,59,63,71,77,85,93,99,113,127,140,155,170,181,197,216,230,252,0,0,0,0,0,0,0,0,0,0
76,78,82,86,90,94,97,104,110,114,121,131,141,145,162,171,177,188,208,225,237,261,275,295,302,0,0,0,0,0,0,0
115,122,101,111,118,123,128,137,149,148,156,172,182,198,204,218,226,239,238,245,253,269,284,296,309,318,350,0,0,0,0,0
150,157,163,151,173,184,191,190,205,221,220,227,232,249,248,254,270,281,280,279,278,277,276,287,285,297,303,310,0,0,0,0
185,251,263,262,282,290,306,305,304,311,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
