281,311,333,387,413,427,441,442,445,447,444,446,443,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,307,330,364,406,424,431,449,455,456,464,465,466,467,460,459,458,457,450,440,433,426,407,399,360,0,0,0,0,0,0
310,358,395,410,429,448,452,461,462,463,454,453,439,432,412,398,400,376,367,0,0,0,0,0,0,0,0,0,0,0,0
158,195,224,265,296,324,357,423,428,434,435,436,437,438,430,425,416,411,397,388,389,373,374,0,0,0,0,0,0,0,0
266,235,264,318,323,356,363,370,371,383,393,394,403,404,405,396,386,372,365,366,359,348,338,327,314,0,0,0,0,0,0
175,202,222,228,244,256,271,294,295,306,319,325,329,346,331,332,334,335,336,337,326,0,0,0,0,0,0,0,0,0,0
133,132,144,157,167,174,179,188,203,204,217,223,236,237,245,257,267,273,282,287,288,297,298,299,300,471,0,0,0,0,0
89,88,84,87,95,96,97,107,117,118,121,134,137,150,159,168,176,189,205,219,229,238,246,251,258,470,0,0,0,0,0
127,108,70,62,55,49,42,43,50,56,63,71,74,79,85,99,109,122,138,146,160,180,196,210,225,468,469,0,0,0,0
98,28,16,12,17,18,32,36,37,45,64,72,80,102,113,123,128,139,151,170,182,197,0,0,0,0,0,0,0,0,0
57,44,31,13,7,1,2,3,9,14,19,23,38,51,67,75,81,91,103,119,129,135,152,162,177,191,207,0,0,0,0
29,8,4,5,6,10,11,22,25,34,40,54,66,73,78,92,104,114,130,141,153,171,183,198,247,252,240,239,0,0,0
46,33,24,15,20,21,26,27,30,41,48,61,68,76,82,93,106,115,125,142,154,165,184,192,208,220,232,248,259,0,0
112,86,65,58,52,53,47,59,60,69,77,83,94,111,116,126,136,143,155,173,186,199,212,221,233,249,254,275,290,302,289
90,100,101,105,110,120,131,149,156,166,178,187,194,201,215,214,226,234,241,255,261,269,277,291,0,0,0,0,0,0,0
124,140,148,163,164,172,185,193,200,209,213,216,227,242,243,262,263,280,270,279,286,285,293,304,303,308,316,321,320,0,0
145,147,161,181,211,231,253,260,276,278,284,292,305,309,317,322,328,344,345,343,355,342,341,354,352,340,349,0,0,0,0
169,190,206,230,268,274,301,315,351,353,362,368,369,379,378,390,391,392,380,382,381,0,0,0,0,0,0,0,0,0,0
218,250,283,312,313,347,375,401,408,409,414,415,418,419,422,421,417,420,0,0,0,0,0,0,0,0,0,0,0,0,0
