323,324,358,363,364,372,371,362,357,356,352,339,326,316,312,304,288,281,279,278,214,0,0,0,0,0,0,0,0
380,387,392,391,386,385,379,378,377,360,350,330,321,311,301,287,273,252,232,219,0,0,0,0,0,0,0,0,0
340,355,361,384,390,397,396,398,395,389,383,376,368,354,338,320,295,277,263,241,0,0,0,0,0,0,0,0,0
325,347,351,370,369,375,382,346,394,393,388,381,366,353,336,310,285,262,248,228,213,402,0,0,0,0,0,0,0
367,374,373,365,359,348,334,319,292,267,240,225,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,337,345,344,343,335,329,318,309,291,276,261,236,223,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,322,303,280,302,300,299,294,293,286,284,272,266,247,246,230,218,189,179,0,0,0,0,0,0,0,0,0,0
268,264,253,242,237,231,224,211,204,203,199,194,181,178,164,158,152,143,138,0,0,0,0,0,0,0,0,0,0
243,254,233,215,200,182,169,160,153,139,133,132,120,119,114,115,116,117,159,0,0,0,0,0,0,0,0,0,0
205,201,172,146,123,111,105,91,86,85,76,75,74,73,72,84,83,90,399,0,0,0,0,0,0,0,0,0,0
220,190,155,112,100,80,49,32,31,25,29,35,46,45,56,55,62,67,77,0,0,0,0,0,0,0,0,0,0
216,191,162,130,94,60,34,16,11,9,2,8,7,14,21,30,37,36,47,57,78,400,0,0,0,0,0,0,0
175,136,108,66,43,19,12,6,5,4,1,3,10,15,22,26,33,38,48,63,68,87,0,0,0,0,0,0,0
208,186,141,113,89,70,54,44,28,24,20,13,18,17,23,27,40,39,58,64,69,79,92,0,0,0,0,0,0
187,177,137,82,71,61,53,52,42,41,51,50,59,65,81,88,93,99,0,0,0,0,0,0,0,0,0,0,0
249,221,209,193,168,151,142,131,122,110,109,104,103,98,97,96,95,102,101,107,106,0,0,0,0,0,0,0,0
296,256,245,239,227,222,210,198,188,176,167,157,163,150,145,140,135,129,128,127,126,125,124,134,118,121,0,0,0
274,275,271,265,260,251,250,238,235,229,217,207,202,192,185,174,166,156,149,148,144,0,0,0,0,0,0,0,0
297,307,313,315,314,308,298,290,283,270,259,258,255,244,234,226,206,197,183,180,173,165,161,154,147,196,171,170,401
328,332,342,333,341,331,327,317,306,289,282,269,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
