95,104,103,113,118,127,134,141,146,158,170,175,178,191,198,208,207,215,214,213,205,190,197,167,173,0,0,0,0,0,0,0,0,0,0
66,65,71,77,83,82,93,102,112,116,121,132,145,151,157,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,68,67,45,44,37,42,52,60,63,62,76,86,100,110,120,124,139,149,166,176,189,240,259,231,277,471,475,474,0,0,0,0,0,0
72,50,26,24,20,19,13,16,15,29,31,36,48,58,69,75,85,99,119,144,164,211,210,195,0,0,0,0,0,0,0,0,0,0,0
7,2,1,4,3,9,12,28,27,34,39,56,55,73,89,108,129,163,183,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,97,51,8,6,5,11,10,14,22,35,40,57,74,90,115,138,165,188,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,30,25,21,18,17,23,32,41,49,59,61,80,91,109,130,156,177,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,54,47,46,38,43,53,64,70,81,92,101,111,131,150,174,196,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,78,84,87,94,98,105,117,122,126,133,140,152,169,184,206,219,232,241,250,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,106,128,136,148,172,180,186,192,200,199,216,221,220,233,243,251,261,272,280,279,289,296,278,473,0,0,0,0,0,0,0,0,0,0
137,142,160,182,203,218,228,236,245,254,253,264,268,273,282,281,291,290,297,302,315,314,326,325,0,0,0,0,0,0,0,0,0,0,0
162,161,187,225,238,257,276,286,293,301,307,320,319,318,317,334,333,332,331,330,329,351,350,349,347,364,359,344,323,0,0,0,0,0,0
194,230,248,271,288,310,337,372,371,394,415,413,444,442,440,436,412,434,410,430,409,408,407,388,387,385,400,396,378,375,356,340,0,0,0
239,265,295,353,417,448,470,469,468,466,464,462,460,459,456,455,453,427,425,424,421,403,401,397,379,376,373,354,339,0,0,0,0,0,0
209,258,287,309,338,395,416,447,446,445,467,441,465,437,463,461,457,431,429,428,426,450,423,420,418,399,382,377,374,355,341,321,0,0,0
224,247,270,294,336,393,414,443,439,438,435,433,458,411,432,454,452,451,449,422,419,402,398,380,360,357,342,322,312,0,0,0,0,0,0
193,229,256,285,292,308,335,352,370,369,368,392,391,390,389,406,405,404,386,384,383,381,362,346,0,0,0,0,0,0,0,0,0,0,0
143,155,159,181,202,223,237,246,255,269,275,274,283,300,299,298,306,305,304,303,316,328,327,348,367,366,365,363,361,358,345,343,324,313,311
123,135,147,154,153,171,179,185,201,217,222,235,234,244,249,252,263,267,266,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
