110,82,55,53,52,47,46,45,44,43,42,51,59,64,66,71,75,92,99,98,0,0,0,0,0,0
57,38,35,21,20,19,12,18,23,26,31,36,49,62,65,70,83,97,105,118,132,152,181,423,234,0
73,67,48,30,15,7,2,1,3,8,10,16,22,24,39,58,69,91,111,126,143,0,0,0,0,0
90,56,29,28,14,13,6,5,4,9,11,17,25,40,61,74,102,119,138,0,0,0,0,0,0,0
60,54,37,34,27,33,32,41,50,63,68,76,93,112,133,148,163,0,0,0,0,0,0,0,0,0
131,114,96,89,80,79,87,86,85,95,101,104,107,106,116,120,128,139,149,158,170,185,194,207,0,0
122,130,136,142,145,151,156,155,154,160,168,171,177,183,186,191,190,200,209,220,227,0,0,0,0,0
147,162,169,180,187,197,211,218,217,222,232,231,229,237,246,245,244,251,243,250,249,260,264,271,259,0
166,175,204,233,255,267,280,286,291,299,298,310,309,308,328,307,306,296,295,294,290,289,0,0,0,0
188,224,277,315,345,354,353,362,361,388,376,375,374,385,372,371,359,351,343,342,336,331,318,293,0,0
212,225,281,338,346,364,386,397,396,407,415,414,413,412,402,401,394,393,381,380,367,357,349,340,334,303
206,262,300,332,363,390,408,416,420,419,422,421,418,417,409,398,391,378,365,355,347,333,317,0,0,0
165,205,256,287,314,344,377,389,395,406,405,404,403,411,410,400,399,392,387,379,366,356,348,339,329,302
146,174,198,223,248,276,313,337,352,360,373,384,383,382,370,369,368,358,350,341,335,330,316,301,0,0
203,239,254,275,285,297,327,326,325,324,323,322,321,320,319,305,304,292,288,282,268,0,0,0,0,0
161,179,193,202,216,230,238,247,253,252,261,266,265,274,273,272,279,278,270,269,263,258,257,0,0,0
137,141,157,164,173,172,178,184,192,196,201,210,215,221,228,236,242,241,240,235,226,0,0,0,0,0
125,108,117,121,124,129,135,134,140,144,150,153,159,167,176,182,189,195,199,208,214,213,219,0,0,0
109,81,72,88,78,77,84,94,100,103,113,115,123,127,0,0,0,0,0,0,0,0,0,0,0,0
