63,70,71,74,80,86,90,94,99,109,115,121,130,140,141,148,156,157,150,0,0,0,0,0,0,0,0,0,0,0
58,43,34,35,36,44,51,59,60,66,81,87,95,100,104,117,127,128,132,123,137,143,167,233,0,0,0,0,0,0
79,50,29,24,18,7,13,22,25,37,38,55,61,67,83,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,30,19,9,5,1,2,8,10,15,26,47,48,56,72,89,111,129,144,159,173,195,206,436,0,0,0,0,0,0
6,3,4,12,17,20,27,33,53,69,85,97,124,145,164,435,439,0,0,0,0,0,0,0,0,0,0,0,0,0
23,14,11,16,21,28,42,54,57,93,125,152,179,434,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,52,31,45,46,39,32,40,41,49,62,68,73,92,102,118,133,153,175,185,200,217,438,0,0,0,0,0,0,0
75,76,77,78,82,88,91,101,105,110,122,138,151,163,174,184,196,199,212,221,228,246,0,0,0,0,0,0,0,0
108,114,116,131,136,142,149,158,172,178,189,194,205,211,215,216,226,227,240,245,252,255,265,0,0,0,0,0,0,0
155,162,171,188,204,210,225,239,244,251,254,261,262,274,276,264,277,278,279,280,292,293,0,0,0,0,0,0,0,0
176,197,214,230,249,259,271,297,304,305,322,334,335,354,337,338,340,341,343,326,328,329,331,319,314,301,0,0,0,0
201,237,253,294,348,349,371,372,378,379,387,388,390,392,393,394,395,382,373,375,377,367,368,357,330,0,0,0,0,0
191,223,236,267,302,358,386,402,411,416,426,428,431,433,418,420,421,415,408,397,398,384,376,366,356,327,313,0,0,0
234,266,321,369,399,409,422,423,424,425,427,429,430,432,417,419,414,406,407,396,383,374,365,342,325,312,0,0,0,0
207,229,247,281,320,344,370,385,400,401,410,412,413,403,404,405,389,391,380,381,364,355,339,324,311,0,0,0,0,0
186,213,241,256,282,315,316,332,333,345,346,347,359,360,361,362,363,350,351,352,353,336,323,318,310,300,0,0,0,0
160,168,190,208,218,222,235,242,248,257,258,268,269,270,283,284,285,295,296,298,303,306,317,307,308,309,299,291,275,263
134,146,161,169,180,187,192,202,203,209,219,220,224,231,232,238,243,250,260,272,286,287,288,289,290,273,0,0,0,0
119,98,103,106,107,112,113,120,126,135,139,147,154,165,170,177,181,193,198,0,0,0,0,0,0,0,0,0,0,0
