253,234,215,193,180,164,145,132,107,97,81,62,59,52,48,40,39,47,50,0,0,0,0,0,0,0,0,0,0,0
313,311,297,280,258,240,235,204,187,173,159,138,109,95,85,80,79,78,91,100,0,0,0,0,0,0,0,0,0,0
329,315,306,298,291,285,272,252,233,214,192,172,150,131,121,120,130,169,137,168,141,167,148,147,129,140,135,418,128,127
338,357,350,339,328,323,314,296,278,257,246,225,212,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,364,356,349,337,322,310,302,289,271,267,245,224,210,197,190,184,183,178,177,420,419,0,0,0,0,0,0,0,0
327,348,362,384,389,396,395,388,377,376,370,355,352,344,336,309,300,283,265,243,231,223,208,200,196,422,0,0,0,0
378,401,408,414,413,407,406,399,393,382,373,366,354,343,335,321,295,270,250,229,218,0,0,0,0,0,0,0,0,0
383,400,412,375,416,417,415,410,398,392,372,369,359,342,318,294,276,241,228,0,0,0,0,0,0,0,0,0,0,0
394,403,405,411,409,404,402,397,390,379,371,368,358,345,341,331,317,299,281,263,423,0,0,0,0,0,0,0,0,0
367,374,381,387,386,385,391,380,365,351,340,330,312,304,288,274,260,248,227,0,0,0,0,0,0,0,0,0,0,0
360,353,347,346,334,324,316,307,303,292,286,273,259,254,247,236,220,216,206,421,0,0,0,0,0,0,0,0,0,0
332,305,301,326,325,320,319,308,293,287,275,269,262,261,255,249,237,226,221,217,205,194,188,181,174,0,0,0,0,0
282,277,264,256,242,230,222,219,207,199,195,189,182,176,175,165,161,160,153,152,151,154,0,0,0,0,0,0,0,0
284,266,244,232,209,191,179,166,157,139,134,126,125,117,115,114,113,112,111,110,124,133,0,0,0,0,0,0,0,0
333,268,238,201,170,149,136,119,99,94,83,76,70,69,68,67,65,74,73,71,88,87,93,102,116,0,0,0,0,0
290,211,185,142,101,92,77,57,49,38,37,28,27,32,26,31,35,45,43,54,64,72,89,98,0,0,0,0,0,0
213,158,122,84,51,33,21,12,11,4,2,1,16,14,25,36,44,55,60,75,0,0,0,0,0,0,0,0,0,0
251,202,171,143,106,86,61,41,34,23,13,8,7,6,5,3,10,9,15,20,24,30,46,56,66,90,103,0,0,0
279,239,203,186,163,144,123,96,82,63,53,42,29,22,19,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0
