NaN,2.65959968426258,3.22568920069299
1.96481948249187,2.71439300129783,3.2893168908691
NaN,2.71439300129783,3.2893168908691
1.1388601967688,1.85383131453717,2.97431651344178
1.1388601967688,1.55433136140248,2.60628043195407
1.67086258311382,1.55433136140248,2.60628043195407
1.67086258311382,1.53582796100807,2.64708898978161
1.82992176952121,1.53582796100807,3.08404655419233
2.11773522400064,2.31267407223139,3.88026482150095
2.24719257145565,2.26712139361893,3.67871932013126
NaN,2.26712139361893,2.99337612784472
1.85670750916431,2.62583245642459,2.99337612784472
1.85670750916431,NaN,2.55829704207692
1.33978220759155,2.6859185491034,2.13113867394965
1.16933364910117,1.49971810362063,1.84163294479151
1.16933364910117,1.49971810362063,1.84163294479151
0.861203406329685,1.99018589771878,2.16494634055125
0.784098591127394,1.60481440969303,2.28949095439905
0.784098591127394,1.60481440969303,2.28949095439905
NaN,2.65959968426258,2.47864369746211
