151,132,116,110,101,102,91,93,94,95,103,104,111,117,134,135,146,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,190,185,179,168,170,171,172,173,160,174,175,180,181,187,193,215,225,237,259,0,0,0,0,0,0,0,0,0,0,0,0,0
241,242,243,244,254,246,247,234,228,229,230,235,236,249,250,256,266,258,270,295,296,273,297,268,260,251,261,238,231,227,218,434,0
245,282,292,302,305,306,311,312,313,314,315,316,317,321,322,323,325,326,327,328,329,307,298,288,274,262,0,0,0,0,0,0,0
340,351,364,373,375,381,387,388,389,390,391,382,383,384,369,367,357,342,330,318,303,299,277,0,0,0,0,0,0,0,0,0,0
345,362,372,374,386,405,414,415,419,420,422,423,424,417,412,408,393,377,348,338,319,0,0,0,0,0,0,0,0,0,0,0,0
335,365,380,394,406,411,416,421,427,428,429,430,425,426,418,413,409,399,378,371,363,349,333,0,0,0,0,0,0,0,0,0,0
293,336,352,366,376,392,395,400,401,402,407,403,404,396,397,398,385,379,370,368,361,350,339,334,310,300,0,0,0,0,0,0,0
294,324,337,341,353,354,355,356,358,359,360,346,347,343,344,331,332,320,308,309,304,301,291,281,265,0,0,0,0,0,0,0,0
248,255,257,267,271,272,283,284,285,286,287,289,290,275,276,278,279,280,269,263,264,252,253,239,240,232,233,436,439,438,437,0,0
191,192,194,195,196,203,204,197,198,199,201,205,206,207,208,219,220,221,222,223,224,209,210,211,212,213,214,0,0,0,0,0,0
161,145,133,118,119,120,121,122,123,124,125,126,127,136,140,141,148,155,156,157,164,165,166,167,177,178,184,433,0,0,0,0,0
96,62,47,48,49,43,51,52,59,67,71,82,88,99,108,114,130,138,139,144,150,159,176,432,0,0,0,0,0,0,0,0,0
153,92,56,35,24,19,13,14,15,17,22,27,31,45,54,60,73,83,89,107,115,131,143,158,431,0,0,0,0,0,0,0,0
90,61,33,23,9,1,2,3,4,6,7,16,21,26,30,37,44,53,66,72,81,98,106,129,142,149,435,0,0,0,0,0,0
169,100,68,38,28,18,8,5,10,11,12,20,25,29,36,42,50,64,65,70,80,87,105,113,137,147,163,183,0,0,0,0,0
186,152,109,74,55,46,39,32,34,40,41,57,58,63,69,75,76,77,84,78,79,85,86,97,112,128,0,0,0,0,0,0,0
154,182,189,216,217,200,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
