398,405,416,417,418,415,414,413,412,404,403,390,389,384,372,350,328,317,307,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,352,359,353,360,361,362,364,373,366,367,365,363,355,354,343,338,335,324,318,308,288,271,244,228,203,178,189,165,120,118,133,140,147,153
320,309,310,299,300,295,296,289,281,280,273,272,259,245,229,223,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,279,265,260,261,252,253,246,234,235,230,216,205,204,190,180,172,155,141,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,182,167,143,134,122,115,108,102,94,93,86,92,99,98,107,113,117,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,166,150,121,104,87,71,67,57,48,39,38,37,54,66,70,73,76,85,97,112,146,0,0,0,0,0,0,0,0,0,0,0,0,0
181,156,114,103,78,56,55,32,26,19,16,8,15,14,24,30,47,52,62,69,90,111,0,0,0,0,0,0,0,0,0,0,0,0,0
215,179,142,101,74,63,36,31,25,13,7,5,4,3,2,1,6,12,21,28,34,46,61,511,0,0,0,0,0,0,0,0,0,0,0
251,222,221,199,164,119,100,77,65,53,35,29,23,22,18,11,10,9,17,20,27,33,45,60,510,0,0,0,0,0,0,0,0,0,0
287,278,243,220,198,188,162,132,106,91,72,64,59,51,50,44,40,41,42,43,49,58,68,75,512,0,0,0,0,0,0,0,0,0,0
286,264,250,227,209,195,176,159,152,137,136,129,110,109,105,96,95,88,79,80,81,82,83,84,89,513,0,0,0,0,0,0,0,0,0
306,293,277,258,241,233,217,213,202,193,184,183,173,168,157,158,151,144,135,123,124,125,126,127,128,130,514,0,0,0,0,0,0,0,0
341,337,332,321,315,303,290,282,275,262,254,247,238,236,231,224,210,211,206,201,192,185,174,175,169,170,0,0,0,0,0,0,0,0,0
396,395,399,392,387,382,380,375,370,369,356,344,339,329,325,312,301,297,274,266,263,248,237,232,225,212,207,194,515,0,0,0,0,0,0
401,428,443,442,450,449,454,447,440,432,426,407,406,391,385,374,368,345,336,326,313,302,283,267,255,239,226,208,186,0,0,0,0,0,0
467,478,485,491,490,489,483,476,475,464,463,441,435,419,408,386,381,376,346,330,314,298,276,256,240,516,0,0,0,0,0,0,0,0,0
468,471,486,498,503,502,501,500,496,484,477,465,448,436,427,409,393,383,347,331,322,311,291,268,257,242,0,0,0,0,0,0,0,0,0
473,481,499,508,507,506,509,505,504,497,492,479,470,466,455,444,433,422,394,377,348,333,323,304,292,269,249,517,0,0,0,0,0,0,0
424,439,456,474,482,488,495,494,493,487,480,472,469,451,437,429,423,400,388,378,371,357,349,340,334,327,316,305,285,218,0,0,0,0,0
402,425,431,434,446,453,461,462,460,459,458,457,452,445,438,430,411,397,379,358,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0
