333,338,332,327,324,323,316,309,299,289,288,284,283,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,339,353,363,368,367,366,359,358,348,342,337,330,326,321,315,314,307,296,278,260,0,0,0,0,0,0,0
347,354,375,381,392,398,397,386,379,384,378,374,365,357,341,328,312,295,277,254,0,0,0,0,0,0,0,0
370,387,395,400,403,406,410,413,411,405,402,388,376,356,340,325,305,287,269,255,240,0,0,0,0,0,0,0
394,407,409,414,412,408,404,401,389,383,371,355,336,306,281,266,249,0,0,0,0,0,0,0,0,0,0,0
369,382,380,393,399,391,396,390,385,377,373,372,364,344,329,313,297,279,261,234,0,0,0,0,0,0,0,0
335,334,346,352,362,361,360,351,345,350,349,343,331,322,308,298,280,262,248,231,222,0,0,0,0,0,0,0
286,320,319,318,317,311,310,303,300,291,290,285,271,270,267,256,241,235,226,214,208,195,0,0,0,0,0,0
274,265,258,251,243,232,228,227,223,219,215,209,205,203,196,188,187,182,174,173,181,416,415,0,0,0,0,0
253,239,224,206,199,191,189,177,176,170,169,166,165,161,153,152,142,141,140,139,138,137,135,148,0,0,0,0
247,246,233,212,193,184,167,156,145,121,115,114,107,101,98,89,88,97,96,87,76,86,84,95,93,105,111,124
213,185,157,122,109,90,70,63,57,47,46,44,42,41,40,39,56,55,62,54,53,61,67,65,74,0,0,0
180,158,110,72,49,29,28,26,24,4,3,18,2,1,13,37,36,9,7,32,30,50,58,73,92,116,117,0
218,179,146,91,71,48,5,27,25,23,22,20,17,15,12,11,10,8,6,31,51,59,64,82,103,123,0,0
230,201,168,133,108,81,45,21,43,19,16,14,38,35,34,33,52,60,66,75,104,118,130,0,0,0,0,0
245,225,217,192,172,144,129,113,102,100,99,80,79,69,68,78,77,85,83,94,106,112,125,134,147,0,0,0
276,259,275,268,221,207,200,190,178,171,163,162,155,154,143,131,128,127,120,119,126,136,149,194,202,186,0,0
252,244,238,229,220,216,211,210,204,198,197,183,175,164,160,159,151,150,0,0,0,0,0,0,0,0,0,0
304,302,301,293,292,273,272,264,263,257,250,242,237,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
