328,336,334,327,326,318,311,310,300,294,293,282,275,261,260,252,238,223,210,185,162,147,0,0,0,0,0,0,0,0,0
295,276,265,255,254,244,232,231,225,211,202,201,193,188,175,174,164,153,142,128,107,97,90,89,104,111,0,0,0,0,0
204,189,166,157,149,132,120,119,108,105,100,79,65,63,16,60,58,56,85,88,96,123,0,0,0,0,0,0,0,0,0
150,143,121,106,86,71,49,70,48,47,18,3,15,13,10,8,54,77,84,95,0,0,0,0,0,0,0,0,0,0,0
227,190,112,93,80,31,29,27,26,69,91,68,45,43,40,39,14,11,7,37,75,83,87,479,482,0,0,0,0,0,0
266,233,205,158,134,102,72,50,30,28,24,23,46,20,42,78,99,98,59,6,5,34,2,52,478,481,480,0,0,0,0
4,25,22,21,19,44,41,17,38,12,9,53,36,33,32,51,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,226,194,177,165,140,133,109,101,92,67,66,64,62,61,57,55,76,35,74,73,82,94,103,113,0,0,0,0,0,0
203,176,156,148,131,139,136,130,129,127,126,125,124,118,117,116,115,114,110,122,135,0,0,0,0,0,0,0,0,0,0
283,263,262,253,239,230,224,216,200,192,187,186,163,173,172,171,168,167,161,160,155,154,152,151,146,145,144,0,0,0,0
335,333,325,309,299,292,291,281,274,259,258,251,250,249,243,229,222,215,214,208,199,197,191,181,178,169,159,0,0,0,0
355,382,381,372,371,363,362,360,353,352,347,346,340,332,323,315,307,298,289,280,272,248,241,221,236,218,212,195,170,0,0
406,416,420,427,419,414,413,403,397,385,384,377,359,350,344,329,321,304,286,277,268,246,235,217,206,179,0,0,0,0,0
421,449,458,457,456,454,453,447,442,439,438,431,423,410,400,391,375,357,338,319,301,284,267,245,234,213,180,0,0,0,0
461,460,469,473,475,471,466,462,452,444,441,436,417,409,399,390,374,366,349,337,312,296,269,247,228,207,0,0,0,0,0
408,422,451,470,474,477,476,472,468,467,463,446,445,437,432,424,411,401,392,376,358,343,320,302,285,270,240,219,196,183,182
450,459,465,464,455,448,443,440,433,425,412,402,393,383,378,367,345,330,322,313,303,287,271,237,220,198,184,0,0,0,0
365,407,430,429,435,434,428,426,418,415,404,398,394,379,368,351,339,331,314,306,305,297,288,279,278,257,242,0,0,0,0
356,364,373,389,388,396,387,395,386,380,370,369,361,354,348,341,324,316,308,290,273,0,0,0,0,0,0,0,0,0,0
