2.42374662482179,2.23618116988927,2.91528078335488
1.70757170065963,1.77951361755065,2.91528078335488
1.70757170065963,1.77951361755065,3.04865359515678
2.39970489528444,1.7975729664505,2.83859065360223
2.24470027751887,1.7975729664505,2.83859065360223
2.24470027751887,1.89899364631083,2.92128471229098
2.72204343204585,2.51840064179508,3.83015527180255
1.85182897316665,2.62213758416503,4.68244766673052
1.85182897316665,3.01693996764661,4.09252729697781
1.8276807639219,2.98606736280106,3.38750162737844
1.8276807639219,1.8480225230889,2.73378677147745
1.32822855568107,1.8480225230889,2.36625574906334
1.16024750873512,2.12269310244135,2.25686814383444
1.16024750873512,2.12269310244135,2.22809314876965
1.46738853593753,1.8653103435355,2.22809314876965
1.53507895603314,1.8653103435355,2.7360981327468
1.54767751049328,2.00458877727793,2.84602200588564
1.54767751049328,2.00458877727793,2.84602200588564
3.65378723734068,2.68183644162732,2.98249662250035
