339,371,432,436,451,461,470,474,475,476,472,473,462,465,453,454,450,440,428,412,404,398,0,0,0,0,0,0,0,0,0
417,435,456,460,466,467,468,469,471,457,449,439,424,420,411,397,391,383,364,348,323,301,292,286,0,0,0,0,0,0,0
380,369,388,400,416,434,442,443,444,445,446,447,448,437,433,422,423,410,408,396,373,341,307,297,285,273,264,257,0,0,0
329,335,349,360,368,379,387,401,402,393,394,389,381,382,372,362,357,351,340,314,296,284,272,263,254,256,247,240,229,221,0
311,327,328,333,334,336,344,337,338,330,331,318,312,313,300,295,282,270,252,246,237,238,228,220,483,482,0,0,0,0,0
268,267,260,261,251,243,234,235,236,213,227,214,216,217,218,206,208,209,193,194,189,191,188,481,480,0,0,0,0,0,0
269,212,187,179,166,155,140,132,126,127,133,134,128,129,135,136,141,144,158,159,160,168,0,0,0,0,0,0,0,0,0
244,205,180,156,124,106,85,71,64,65,57,58,59,60,66,72,78,87,108,112,121,138,478,0,0,0,0,0,0,0,0
183,157,125,111,86,56,43,19,11,12,14,21,22,26,28,29,45,51,61,73,80,99,0,0,0,0,0,0,0,0,0
119,107,76,44,25,20,13,1,2,3,4,5,8,16,23,30,37,52,68,81,109,122,145,0,0,0,0,0,0,0,0
215,174,120,77,35,15,6,7,9,17,10,18,24,27,33,34,40,53,62,69,74,82,101,477,0,0,0,0,0,0,0
175,143,97,79,67,50,46,36,31,32,38,39,41,42,47,48,54,55,63,70,75,84,95,103,104,114,117,130,0,0,0
207,185,167,137,113,98,100,89,90,91,92,83,93,94,96,102,105,110,115,116,118,123,131,139,142,149,0,0,0,0,0
219,190,186,176,177,169,170,161,162,146,147,148,151,150,153,152,154,164,163,165,173,172,171,178,182,181,479,0,0,0,0
245,278,271,262,253,255,239,241,230,231,222,223,224,210,226,211,198,201,200,204,203,202,199,197,196,195,192,0,0,0,0
320,321,322,324,325,315,316,308,302,303,304,298,294,293,288,281,279,280,277,266,259,250,249,242,233,225,0,0,0,0,0
319,347,358,363,374,375,384,385,376,377,378,365,366,359,352,354,345,342,332,317,310,306,299,290,289,276,275,265,258,248,232
361,390,407,419,425,426,427,429,421,430,413,415,409,406,399,392,367,353,355,346,343,326,309,305,287,0,0,0,0,0,0
395,418,438,452,458,463,464,459,455,441,431,414,405,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
