320,311,289,264,243,217,197,171,151,130,124,117,105,86,80,57,42,32,24,0,0,0,0,0,0,0,0,0,0,0,0
333,300,269,244,223,190,172,152,137,111,92,64,49,35,26,12,4,3,2,1,9,8,6,5,19,432,0,0,0,0,0
350,332,307,274,245,224,189,153,131,112,88,72,50,36,25,18,11,10,17,16,7,0,0,0,0,0,0,0,0,0,0
326,302,283,265,251,230,210,198,165,140,118,99,87,71,58,43,31,30,23,22,21,20,15,14,13,0,0,0,0,0,0
352,319,299,282,250,209,196,181,170,156,136,116,91,79,56,48,47,41,34,33,29,28,27,0,0,0,0,0,0,0,0
341,331,288,259,239,216,188,175,158,139,123,103,84,62,60,53,45,39,37,434,433,0,0,0,0,0,0,0,0,0,0
377,363,346,330,298,287,273,257,238,226,225,206,187,168,147,128,108,96,82,74,67,437,436,435,0,0,0,0,0,0,0
370,388,408,387,429,406,386,368,356,339,324,318,314,301,284,276,256,234,205,180,167,146,126,114,101,94,0,0,0,0,0
431,427,425,423,421,417,385,381,367,362,345,338,322,317,305,281,261,240,219,200,178,157,120,0,0,0,0,0,0,0,0
430,404,424,420,416,413,411,393,372,366,354,344,328,309,292,271,253,232,213,203,185,442,441,0,0,0,0,0,0,0,0
422,399,414,412,410,391,390,382,365,353,342,327,308,290,270,247,227,211,191,0,0,0,0,0,0,0,0,0,0,0,0
428,401,419,397,395,392,389,383,379,359,347,334,303,278,260,246,228,212,182,159,144,132,0,0,0,0,0,0,0,0,0
405,403,400,415,396,394,384,371,360,343,321,304,291,275,252,231,214,199,177,160,138,119,100,0,0,0,0,0,0,0,0
369,378,409,407,426,402,418,398,380,373,361,348,329,312,295,280,266,254,233,218,201,183,166,145,125,113,93,81,438,439,440
374,355,349,335,323,313,306,296,279,262,255,237,220,204,192,179,161,154,141,127,106,95,73,66,65,0,0,0,0,0,0
375,357,336,315,297,285,277,263,248,235,221,207,202,186,173,162,155,142,133,121,107,102,89,75,59,51,0,0,0,0,0
364,376,358,337,316,286,272,258,241,229,208,193,174,163,148,134,122,109,97,90,83,76,68,52,44,40,38,0,0,0,0
340,310,293,267,249,236,215,194,176,164,149,135,110,98,85,77,70,69,63,61,55,54,46,0,0,0,0,0,0,0,0
351,325,294,268,242,222,195,184,169,150,143,129,115,104,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
