48,63,75,87,101,108,127,133,146,158,178,186,198,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,34,39,38,47,62,71,81,100,116,123,132,141,150,165,173,182,192,197,205,221,0,0,0,0,0,0,0,0,0,0
19,17,33,2,41,54,59,67,80,90,122,131,139,154,172,191,211,231,266,0,0,0,0,0,0,0,0,0,0,0,0
35,12,8,4,31,49,66,96,106,119,144,168,185,212,416,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,22,18,16,13,9,7,5,3,1,30,46,61,74,86,95,111,137,156,181,213,0,0,0,0,0,0,0,0,0,0
15,10,6,32,45,53,70,99,115,140,164,193,237,254,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,24,20,14,11,37,42,50,68,78,82,92,107,124,145,157,177,206,269,0,0,0,0,0,0,0,0,0,0,0,0
29,27,36,23,43,51,64,72,83,97,117,142,166,187,214,232,260,275,0,0,0,0,0,0,0,0,0,0,0,0,0
28,40,55,69,79,88,98,109,125,134,159,179,208,228,248,261,276,285,299,0,0,0,0,0,0,0,0,0,0,0,0
52,56,76,93,112,121,148,160,183,202,224,223,239,255,270,278,301,312,319,0,0,0,0,0,0,0,0,0,0,0,0
77,89,105,126,149,170,195,199,217,230,240,244,256,272,279,295,302,321,332,340,355,0,0,0,0,0,0,0,0,0,0
110,136,162,171,190,218,226,241,258,273,281,290,289,305,304,324,322,341,357,372,371,370,383,0,0,0,0,0,0,0,0
85,114,143,153,184,220,235,246,259,264,283,291,306,325,333,343,359,374,387,386,402,400,398,396,367,368,353,328,318,310,309
113,130,167,210,253,252,274,293,307,317,326,336,345,377,390,409,407,406,415,413,411,410,392,365,0,0,0,0,0,0,0
163,196,219,236,247,265,292,297,316,327,347,346,361,376,389,408,405,414,412,394,381,364,0,0,0,0,0,0,0,0,0
104,161,204,245,251,282,296,315,314,335,334,344,360,375,388,404,403,401,399,395,391,379,362,0,0,0,0,0,0,0,0
65,58,94,138,176,189,209,234,250,257,280,288,303,323,342,358,373,385,384,397,393,382,380,378,0,0,0,0,0,0,0
103,129,152,180,203,225,243,263,271,287,294,313,320,331,356,369,354,366,363,349,348,337,308,0,0,0,0,0,0,0,0
91,118,135,147,169,175,188,201,216,229,233,242,249,262,277,286,300,311,330,329,339,352,351,350,338,0,0,0,0,0,0
57,60,73,84,102,120,128,151,155,174,194,207,215,227,238,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
