71,43,36,15,9,10,2,7,11,12,25,32,49,61,73,78,101,122,137,157,165,177,202,0,0,0,0,0,0,0,0,0,0
70,55,44,45,38,28,29,23,40,30,31,41,47,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,116,110,104,93,94,95,96,81,82,83,84,97,98,103,105,112,117,121,131,161,170,184,216,234,255,278,0,0,0,0,0,0
148,149,140,135,141,142,143,144,150,151,152,155,156,160,169,172,189,194,204,222,233,249,274,295,313,308,328,356,363,387,379,389,425
181,175,182,187,192,193,198,208,215,220,227,231,241,260,268,290,301,320,326,351,0,0,0,0,0,0,0,0,0,0,0,0,0
230,239,247,271,272,293,299,312,318,332,333,350,361,370,394,403,411,386,523,329,524,364,396,0,0,0,0,0,0,0,0,0,0
235,257,276,305,311,324,337,348,355,359,376,377,400,409,416,423,431,440,441,447,454,456,457,449,432,426,0,0,0,0,0,0,0
219,236,265,291,323,346,358,383,399,407,430,438,445,451,459,464,475,481,482,483,485,486,487,433,0,0,0,0,0,0,0,0,0
237,258,282,292,317,347,375,392,414,429,444,458,463,474,490,494,506,512,513,514,507,508,500,503,488,450,0,0,0,0,0,0,0
266,288,325,360,408,415,422,452,453,465,479,480,495,496,511,517,518,519,520,521,515,516,510,505,492,478,0,0,0,0,0,0,0
240,267,300,338,349,369,384,410,439,446,460,466,476,477,491,497,498,499,509,501,502,504,493,489,0,0,0,0,0,0,0,0,0
214,226,252,253,277,289,306,319,339,342,362,371,372,385,393,401,402,417,424,442,448,455,461,467,468,469,470,471,472,473,462,0,0
188,199,209,221,232,248,254,269,273,294,307,314,327,334,343,357,373,378,388,395,404,405,420,421,427,434,435,436,443,437,0,0,0
164,168,176,183,200,201,211,223,238,242,256,261,279,283,284,296,302,315,330,340,352,366,374,381,391,397,406,413,412,398,0,0,0
120,125,126,130,136,145,153,162,173,190,195,203,205,210,217,228,243,250,259,270,280,285,297,303,316,335,345,354,368,382,0,0,0
85,86,88,100,106,107,113,118,127,133,146,158,166,167,179,191,207,213,225,251,263,281,298,310,322,336,353,367,428,0,0,0,0
77,65,59,46,48,50,52,58,62,69,75,80,91,114,129,139,154,174,186,197,218,246,264,287,309,331,344,390,0,0,0,0,0
39,24,17,18,19,13,20,22,26,27,54,64,76,92,109,115,128,138,159,180,206,224,245,262,286,304,321,341,365,0,0,0,0
111,72,37,16,5,6,3,4,1,8,14,21,35,53,63,79,90,119,124,147,171,178,196,212,229,244,275,380,0,0,0,0,0
33,42,89,102,108,123,132,163,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
