279,290,298,291,300,301,311,312,313,302,303,304,292,293,294,295,296,297,0,0,0,0,0,0,0,0,0,0
262,280,309,318,331,339,340,348,350,351,352,341,342,335,336,325,326,327,321,305,285,270,381,382,237,229,215,0
235,275,319,347,353,360,361,363,372,373,365,367,359,355,346,322,316,286,272,0,0,0,0,0,0,0,0,0
254,299,310,332,354,362,371,376,377,380,378,379,369,356,328,317,306,287,273,251,223,0,0,0,0,0,0,0
324,333,349,358,364,366,374,375,368,370,357,330,307,288,274,0,0,0,0,0,0,0,0,0,0,0,0,0
281,314,320,334,343,344,345,337,338,329,323,308,289,267,264,0,0,0,0,0,0,0,0,0,0,0,0,0
218,239,244,260,265,268,276,282,283,284,277,278,269,271,266,263,261,252,242,0,0,0,0,0,0,0,0,0
220,225,226,231,227,228,232,233,221,222,224,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,174,162,166,167,168,169,170,171,178,172,181,183,189,192,193,194,195,209,217,0,0,0,0,0,0,0,0
185,156,132,114,101,102,103,104,105,106,107,108,116,121,122,137,144,154,159,164,173,0,0,0,0,0,0,0
90,66,51,52,53,54,59,61,62,69,76,83,92,99,110,118,125,138,146,160,0,0,0,0,0,0,0,0
95,63,43,31,27,28,21,22,23,29,35,37,45,57,71,79,89,100,111,119,0,0,0,0,0,0,0,0
113,84,46,20,15,10,1,2,7,8,9,13,14,19,24,38,41,56,70,78,88,93,109,124,153,155,0,0
197,72,49,25,16,3,4,5,6,11,12,17,18,30,36,48,68,77,87,98,123,130,145,0,0,0,0,0
73,50,42,39,32,26,33,34,40,44,47,55,60,75,82,97,117,129,152,0,0,0,0,0,0,0,0,0
139,112,94,85,80,64,65,67,58,74,81,86,91,96,115,120,128,143,158,0,0,0,0,0,0,0,0,0
165,161,147,140,131,126,133,127,134,135,136,141,142,148,149,150,151,157,163,180,191,0,0,0,0,0,0,0
211,212,198,199,200,201,202,203,204,213,205,206,214,207,190,186,175,176,177,179,187,188,196,208,182,184,0,0
234,210,230,236,238,243,253,255,256,257,258,259,245,246,247,248,249,240,241,0,0,0,0,0,0,0,0,0
