25,16,19,11,20,27,35,46,55,67,75,90,102,108,127,140,156,167,185,198,0,0,0,0,0,0,0,0
83,26,4,1,12,28,47,56,70,103,117,131,157,178,199,220,236,250,262,318,335,349,0,0,0,0,0,0
13,7,8,9,15,23,32,36,44,61,72,84,98,97,118,136,151,173,201,221,240,263,328,0,0,0,0,0
21,31,22,17,14,18,24,29,38,42,48,62,73,85,110,123,132,149,164,174,195,225,251,282,336,0,0,0
37,39,49,59,68,86,99,106,124,133,142,153,169,191,206,231,246,283,0,0,0,0,0,0,0,0,0,0
76,52,58,64,74,80,89,104,111,125,138,150,175,187,214,232,252,269,289,306,325,337,0,0,0,0,0,0
63,57,60,71,92,119,129,146,158,170,186,196,213,233,247,264,279,293,311,339,357,382,0,0,0,0,0,0
96,122,137,152,163,180,190,202,218,230,241,255,271,290,299,319,340,358,372,390,400,0,0,0,0,0,0,0
91,116,141,168,179,200,212,211,229,245,259,268,278,292,305,324,338,356,371,389,409,418,427,426,408,399,0,0
101,105,121,109,130,165,184,210,239,258,277,288,287,301,317,334,355,369,388,406,424,425,443,442,441,0,0,0
148,194,205,228,254,276,286,304,316,333,354,378,398,404,416,423,436,451,452,460,469,461,440,437,417,407,381,370
145,183,223,253,270,297,309,327,344,352,376,395,413,422,432,447,448,457,458,465,467,470,468,459,453,0,0,0
120,161,188,217,243,273,300,321,342,350,361,375,392,393,411,420,429,444,446,455,462,463,464,466,450,0,0,0
114,144,176,216,237,260,272,295,307,320,341,359,373,383,391,410,419,428,438,445,454,456,449,439,405,0,0,0
147,181,215,226,242,265,280,294,302,312,329,345,360,374,384,401,412,421,430,431,433,434,435,0,0,0,0,0
113,94,126,154,171,192,203,222,234,248,266,281,296,308,313,326,343,351,365,385,394,396,402,414,415,403,387,0
77,93,112,134,159,182,204,219,238,256,267,274,291,303,314,330,346,353,366,377,386,397,379,380,0,0,0,0
65,87,100,128,143,160,177,197,207,227,235,249,261,275,284,298,310,322,331,347,362,363,367,474,368,364,0,0
51,43,30,33,40,53,69,88,107,135,162,172,193,208,224,244,257,285,315,323,332,348,0,0,0,0,0,0
82,81,78,66,50,34,41,45,54,79,95,115,139,155,166,189,209,0,0,0,0,0,0,0,0,0,0,0
