345,357,374,396,395,408,416,423,422,421,415,407,405,404,394,380,372,365,0,0,0,0,0,0,0,0,0,0,0,0
284,313,333,359,373,387,403,414,426,425,424,420,419,413,406,402,393,379,371,358,343,320,305,289,276,257,0,0,0,0
295,312,328,364,378,401,412,411,418,417,409,410,400,399,386,370,355,332,311,293,283,0,0,0,0,0,0,0,0,0
246,278,294,317,327,354,363,369,385,384,392,391,390,383,377,368,353,326,307,288,275,268,256,0,0,0,0,0,0,0
304,308,319,325,342,352,341,338,340,339,324,318,316,303,274,254,248,244,235,0,0,0,0,0,0,0,0,0,0,0
255,261,267,273,272,282,281,280,265,266,260,253,243,234,223,215,210,0,0,0,0,0,0,0,0,0,0,0,0,0
209,204,203,208,200,199,198,201,202,195,196,197,191,186,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,217,220,216,179,166,162,147,145,144,137,136,135,134,138,146,151,156,160,161,163,164,0,0,0,0,0,0,0,0
167,152,129,124,100,88,72,65,63,64,70,71,78,83,87,99,115,123,128,148,430,0,0,0,0,0,0,0,0,0
140,126,90,85,58,39,32,27,26,25,24,31,36,43,56,73,79,89,96,101,116,427,0,0,0,0,0,0,0,0
110,93,67,38,19,11,6,7,2,10,18,28,37,49,57,66,80,84,97,0,0,0,0,0,0,0,0,0,0,0
68,41,15,9,8,5,1,4,3,12,14,20,29,40,44,59,74,81,91,102,117,428,130,0,0,0,0,0,0,0
119,51,35,23,17,16,13,22,21,30,34,33,42,45,50,60,75,82,92,98,109,125,139,429,0,0,0,0,0,0
155,143,122,95,77,55,48,47,46,54,53,52,62,61,69,76,86,94,103,111,118,131,141,149,157,432,0,0,0,0
169,159,150,133,114,108,107,106,105,104,113,112,121,120,127,132,142,154,153,158,165,168,0,0,0,0,0,0,0,0
207,193,194,190,185,182,181,178,177,176,175,174,173,172,171,170,180,184,183,189,188,0,0,0,0,0,0,0,0,0
230,238,240,242,241,239,233,232,231,229,228,227,226,225,222,219,218,214,213,212,206,205,211,221,249,245,434,433,431,0
237,271,287,292,302,301,300,299,298,291,290,286,279,270,264,259,247,250,0,0,0,0,0,0,0,0,0,0,0,0
306,310,322,323,337,336,351,350,349,348,347,346,335,334,331,329,321,314,309,296,285,269,263,258,236,224,0,0,0,0
251,252,297,315,330,361,362,376,382,389,398,397,388,381,375,367,366,360,356,344,0,0,0,0,0,0,0,0,0,0
