348,337,364,353,365,360,349,338,327,323,312,307,299,290,284,280,275,269,256,248,233,240,241,0,0,0,0,0,0,0
400,394,387,380,377,366,361,350,346,339,328,313,304,291,285,286,281,276,271,261,227,215,445,446,442,0,0,0,0,0
398,415,416,418,411,405,395,388,382,374,369,357,340,341,324,325,316,301,288,257,272,250,228,0,0,0,0,0,0,0
414,427,429,430,421,420,407,402,393,384,370,363,352,336,317,292,263,242,444,0,0,0,0,0,0,0,0,0,0,0
424,433,434,435,437,436,431,432,423,413,403,391,376,359,344,326,294,265,229,441,0,0,0,0,0,0,0,0,0,0
385,404,425,428,426,422,408,409,396,390,375,343,358,330,310,293,264,236,447,0,0,0,0,0,0,0,0,0,0,0
397,399,410,417,419,412,406,401,389,383,362,351,342,329,309,287,262,235,216,0,0,0,0,0,0,0,0,0,0,0
386,371,372,392,379,381,373,367,355,356,347,335,319,308,300,270,249,234,218,205,194,185,174,161,440,0,0,0,0,0
354,345,333,334,306,298,279,268,255,247,232,223,214,204,193,184,173,160,156,151,147,0,0,0,0,0,0,0,0,0
331,322,303,297,283,277,259,245,230,221,213,198,188,183,172,167,159,150,146,140,132,125,117,118,0,0,0,0,0,0
295,258,238,253,243,225,212,203,196,190,177,165,154,145,129,135,136,130,121,122,112,99,93,71,83,84,85,87,438,439
302,289,206,176,157,152,134,109,96,91,77,78,79,68,69,70,56,44,45,46,47,60,0,0,0,0,0,0,0,0
201,168,142,133,106,107,89,65,40,16,29,30,31,32,17,19,21,23,35,37,61,0,0,0,0,0,0,0,0,0
251,210,186,148,119,74,63,49,38,25,27,13,1,3,5,7,9,11,12,22,24,36,48,62,0,0,0,0,0,0
237,211,175,162,141,105,75,64,50,39,26,28,14,15,2,4,6,8,10,18,20,33,34,59,73,88,104,443,0,0
273,252,217,180,163,143,126,108,95,90,76,66,67,51,52,53,54,55,41,42,43,57,58,72,86,103,0,0,0,0
321,296,266,224,219,202,181,164,153,144,127,128,120,110,111,97,98,92,80,81,82,94,102,116,0,0,0,0,0,0
282,267,244,239,220,208,197,191,187,182,179,170,166,158,155,149,137,124,113,114,100,101,115,0,0,0,0,0,0,0
311,332,318,305,278,274,260,254,246,231,226,222,209,199,200,192,189,0,0,0,0,0,0,0,0,0,0,0,0,0
