120,134,135,146,153,154,168,169,170,179,183,184,191,192,193,199,200,201,202,0,0,0,0,0,0,0,0,0,0,0,0
93,89,90,96,101,103,105,112,116,122,126,137,139,148,156,157,149,140,172,141,186,452,453,0,0,0,0,0,0,0,0
92,74,66,51,52,53,54,59,60,69,75,76,79,82,91,106,107,98,113,117,125,143,158,0,0,0,0,0,0,0,0
44,39,29,22,23,25,31,32,35,36,41,42,50,63,71,84,100,118,128,150,165,187,204,215,233,235,0,0,0,0,0
132,81,73,57,12,14,8,3,5,6,9,11,19,34,47,64,86,109,130,160,174,0,0,0,0,0,0,0,0,0,0
21,13,15,2,4,1,7,10,16,20,28,37,38,46,48,72,87,110,131,151,161,195,0,0,0,0,0,0,0,0,0
88,65,49,40,30,24,17,18,26,27,33,43,45,56,78,85,108,119,129,144,166,209,0,0,0,0,0,0,0,0,0
67,68,58,55,61,62,70,77,80,83,97,99,114,124,142,159,173,188,0,0,0,0,0,0,0,0,0,0,0,0,0
94,95,102,104,111,115,121,123,136,138,147,155,164,171,180,185,194,203,208,214,222,232,254,234,0,0,0,0,0,0,0
133,145,152,178,182,190,198,207,212,219,228,220,221,229,231,243,251,252,253,258,0,0,0,0,0,0,0,0,0,0,0
167,163,181,205,216,226,238,240,248,263,272,264,265,273,274,275,276,282,277,278,283,295,279,284,285,296,298,287,0,0,0
224,246,262,291,307,293,308,330,331,332,333,334,350,337,340,341,343,344,345,322,323,324,326,347,312,314,300,0,0,0,0
237,261,290,318,349,361,362,376,377,398,410,400,402,404,388,389,390,378,380,382,367,370,373,357,0,0,0,0,0,0,0
244,280,316,359,396,416,427,436,428,438,439,441,443,419,430,420,421,422,412,414,407,392,384,372,356,329,304,305,0,0,0
196,223,255,288,306,358,395,425,426,434,445,446,451,447,448,450,449,444,432,433,424,415,408,393,394,369,371,348,0,0,0
259,270,315,374,385,409,417,435,437,440,442,429,431,423,413,406,383,368,355,328,313,299,303,0,0,0,0,0,0,0,0
175,236,245,260,289,317,360,375,386,397,399,411,401,403,387,405,391,379,381,0,0,0,0,0,0,0,0,0,0,0,0
189,210,225,247,271,281,301,302,309,319,320,321,335,336,338,339,342,351,363,364,365,366,352,353,354,325,327,346,311,297,286
162,176,177,197,206,211,217,218,239,241,242,227,249,250,256,257,266,267,268,269,0,0,0,0,0,0,0,0,0,0,0
