202,185,165,151,138,123,113,98,97,96,95,89,93,92,104,111,119,134,141,0,0,0,0,0,0,0,0,0,0,0,0
301,290,273,264,233,218,207,194,193,179,171,164,156,155,163,162,160,177,191,206,210,221,222,228,229,211,212,205,0,0,0
340,332,324,315,307,294,293,280,271,270,261,253,239,252,238,249,237,247,244,245,0,0,0,0,0,0,0,0,0,0,0
372,371,369,364,358,352,351,345,338,334,329,314,304,297,285,284,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,400,399,398,393,388,383,387,378,363,362,349,343,321,303,292,260,286,246,266,236,223,224,225,213,0,0,0,0,0,0
317,348,373,417,429,433,439,438,437,431,425,420,413,396,380,355,337,312,298,278,248,250,0,0,0,0,0,0,0,0,0
342,361,392,418,441,449,459,458,457,456,453,446,445,430,421,414,397,382,356,344,328,313,305,287,267,251,0,0,0,0,0
409,423,435,442,452,463,462,461,460,455,454,448,432,426,415,389,379,350,333,0,0,0,0,0,0,0,0,0,0,0,0
411,424,436,444,443,447,451,450,440,434,428,427,422,401,384,368,357,339,322,0,0,0,0,0,0,0,0,0,0,0,0
386,395,404,412,410,419,408,407,403,394,391,385,381,370,365,359,346,335,323,306,299,288,269,0,0,0,0,0,0,0,0
367,377,366,376,375,374,360,354,347,341,336,331,330,325,316,310,309,300,295,289,281,272,262,254,240,230,268,279,0,0,0
320,319,318,311,308,302,296,291,282,276,275,274,265,263,256,255,242,241,232,231,226,217,216,215,214,0,0,0,0,0,0
326,327,283,277,258,235,219,209,208,203,199,198,196,195,189,188,187,186,184,183,182,181,180,175,174,173,172,170,169,178,192
227,220,204,190,146,145,133,126,125,118,117,109,108,107,115,114,124,132,131,130,137,143,150,149,157,168,0,0,0,0,0
159,140,110,87,81,77,63,62,60,51,59,57,56,71,70,74,80,84,91,90,106,112,122,129,142,148,167,0,0,0,0
128,101,78,64,52,30,24,23,13,11,10,22,20,27,44,49,68,73,83,94,105,121,136,161,0,0,0,0,0,0,0
257,243,152,127,86,61,38,29,12,7,6,3,2,1,5,4,8,16,14,26,37,41,46,67,79,88,103,120,135,147,0
144,100,76,58,45,28,21,19,9,18,17,15,25,36,35,34,33,32,31,40,39,53,65,82,102,166,176,200,201,0,0
234,197,158,139,116,99,85,75,69,55,50,48,43,42,47,54,66,72,0,0,0,0,0,0,0,0,0,0,0,0,0
