194,179,161,138,123,110,103,100,87,86,84,79,78,74,63,0,0,0,0,0,0,0,0,0,0,0,0,0
212,169,152,131,109,92,81,68,64,60,56,55,47,42,38,28,27,26,35,40,53,62,0,0,0,0,0,0
193,130,104,91,85,69,61,50,43,30,21,16,14,13,12,20,19,24,34,0,0,0,0,0,0,0,0,0
211,168,118,90,75,49,22,10,8,1,6,3,9,18,23,32,46,52,0,0,0,0,0,0,0,0,0,0
269,207,173,144,108,99,80,59,48,29,15,7,5,4,2,11,17,31,45,51,392,393,0,0,0,0,0,0
275,244,226,178,143,114,89,73,58,54,41,37,36,25,33,39,44,57,71,394,0,0,0,0,0,0,0,0
234,231,209,186,160,128,117,106,98,88,83,77,72,67,66,65,70,76,82,395,0,0,0,0,0,0,0,0
274,263,250,233,217,204,191,176,164,155,148,135,125,121,115,105,102,95,94,93,101,396,0,0,0,0,0,0
295,289,285,273,262,261,248,242,230,229,208,203,189,175,147,124,120,119,111,0,0,0,0,0,0,0,0,0
315,320,319,318,313,306,298,297,288,271,259,239,215,200,181,170,153,139,132,0,0,0,0,0,0,0,0,0
322,333,332,341,350,355,354,352,347,339,323,316,303,292,277,258,245,228,214,195,180,171,146,133,0,0,0,0
342,351,370,369,362,368,373,376,372,366,359,345,338,317,304,287,270,254,238,220,201,182,399,0,0,0,0,0
374,384,387,386,383,379,375,367,365,360,346,331,327,311,293,278,255,240,221,202,0,0,0,0,0,0,0,0
344,349,358,356,371,378,382,381,385,380,377,364,353,343,328,312,299,282,266,256,241,222,190,400,398,0,0,0
357,391,390,389,388,348,340,324,314,300,283,272,260,246,223,196,183,154,134,397,0,0,0,0,0,0,0,0
309,330,337,336,335,334,329,326,325,321,308,307,301,294,279,267,249,232,216,197,184,162,140,0,0,0,0,0
310,305,302,296,291,290,286,268,264,251,247,243,224,218,205,198,185,172,163,0,0,0,0,0,0,0,0,0
280,281,276,257,252,236,235,225,210,206,192,187,177,166,165,159,158,157,156,150,149,142,136,127,141,126,116,112
265,253,237,227,213,199,188,174,167,151,145,137,129,122,113,107,0,0,0,0,0,0,0,0,0,0,0,0
