268,306,343,379,410,424,432,431,435,444,455,443,442,441,452,440,453,454,0,0,0,0,0,0,0,0,0,0,0,0,0
182,228,248,247,283,307,344,390,411,426,437,464,463,462,461,460,459,465,456,457,458,445,436,423,416,400,399,398,385,373,0
126,154,189,229,260,290,308,337,370,380,427,433,439,438,451,450,449,448,447,446,0,0,0,0,0,0,0,0,0,0,0
133,165,214,250,249,277,299,329,383,382,381,406,413,412,420,419,425,418,417,405,402,401,387,386,377,375,362,472,0,0,0
166,204,222,251,270,284,309,310,328,338,336,345,360,369,389,359,378,367,366,365,364,358,356,342,341,0,0,0,0,0,0
84,120,134,146,173,183,197,215,230,241,259,269,276,282,298,305,304,317,327,326,325,323,321,320,319,0,0,0,0,0,0
89,96,102,104,103,116,127,140,139,145,159,172,181,196,213,212,221,220,240,239,258,274,281,289,288,296,295,471,470,0,0
82,88,53,83,45,40,52,51,56,55,68,77,87,101,110,125,132,153,180,194,210,233,245,256,266,265,469,468,0,0,0
69,44,36,22,18,17,16,15,24,30,39,50,59,64,81,95,109,123,152,171,193,208,227,0,0,0,0,0,0,0,0
31,25,13,6,2,5,7,11,21,27,35,49,62,76,93,115,131,151,161,178,192,203,466,0,0,0,0,0,0,0,0
43,28,29,12,1,4,3,9,14,26,42,58,65,74,80,92,108,118,130,144,160,177,187,200,218,0,0,0,0,0,0
20,10,8,19,23,32,37,48,47,57,61,72,79,86,99,112,121,137,150,149,170,186,207,225,254,467,0,0,0,0,0
34,33,38,41,46,54,60,71,70,75,85,97,107,111,129,141,142,156,169,176,191,217,232,235,243,263,0,0,0,0,0
94,67,63,66,73,78,91,90,98,106,105,117,128,135,136,155,167,174,185,190,206,224,234,253,262,271,278,0,0,0,0
119,100,114,113,122,143,157,168,175,184,198,199,205,216,223,231,242,252,261,285,286,292,301,0,0,0,0,0,0,0,0
124,138,162,179,202,201,219,226,236,244,255,264,272,279,287,291,300,302,311,312,0,0,0,0,0,0,0,0,0,0,0
158,188,209,237,257,273,280,294,293,316,318,334,333,340,354,353,352,351,349,346,347,330,313,0,0,0,0,0,0,0,0
164,163,211,238,267,297,324,322,357,363,376,374,396,395,394,393,409,408,407,392,391,384,372,371,361,348,350,331,332,314,315
195,246,275,303,335,368,388,404,403,415,414,422,421,430,429,428,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0
