172,137,136,84,72,81,80,79,83,82,85,94,93,95,99,111,105,116,106,117,118,120,112,121,130,139,147,155,160,156,157
67,59,55,40,41,42,48,49,56,60,63,65,73,74,87,96,107,108,113,114,119,124,140,161,174,167,194,199,492,494,0
35,27,23,10,11,6,16,17,18,25,28,32,33,43,52,61,66,68,89,109,125,142,0,0,0,0,0,0,0,0,0
138,100,86,64,50,24,12,2,3,1,4,5,7,8,19,20,30,31,45,57,69,97,126,148,162,175,188,200,493,495,0
51,36,29,26,13,9,14,15,21,22,34,58,70,102,127,150,168,180,201,212,0,0,0,0,0,0,0,0,0,0,0
53,44,37,38,46,39,47,54,62,71,92,103,110,128,164,181,202,213,0,0,0,0,0,0,0,0,0,0,0,0,0
122,101,88,75,76,77,78,90,91,98,104,115,129,151,171,183,203,214,226,246,266,0,0,0,0,0,0,0,0,0,0
131,123,132,141,143,149,158,163,169,170,178,182,189,204,215,221,232,244,247,255,267,496,0,0,0,0,0,0,0,0,0
173,166,177,187,198,207,218,220,225,231,242,243,254,259,260,268,269,277,288,300,299,308,316,325,0,0,0,0,0,0,0
211,217,238,253,265,276,297,298,305,306,307,315,322,324,323,326,333,327,335,337,338,336,334,332,0,0,0,0,0,0,0
241,252,264,303,330,344,371,372,385,386,387,389,390,391,393,394,395,396,397,379,378,377,373,365,348,0,0,0,0,0,0
230,263,311,360,369,401,412,426,442,449,450,464,465,452,454,455,446,430,431,432,433,434,416,417,418,405,392,376,347,0,0
282,318,368,409,440,460,470,477,489,490,491,481,482,483,472,463,451,453,444,445,428,429,415,404,388,0,0,0,0,0,0
235,250,290,341,399,408,458,459,484,485,486,487,488,478,479,480,471,462,448,443,427,414,403,384,364,346,0,0,0,0,0
278,310,366,398,435,456,457,466,473,474,475,476,467,468,469,461,447,441,425,413,402,383,375,363,345,321,0,0,0,0,0
271,309,340,380,381,406,407,419,420,436,437,438,439,421,422,423,424,410,411,400,382,374,370,362,0,0,0,0,0,0,0
219,234,249,270,289,317,328,339,349,350,351,352,353,367,354,355,356,357,358,359,361,342,343,329,319,314,331,320,304,0,0
222,233,239,248,256,257,261,262,272,273,274,279,280,281,283,291,292,301,302,312,313,0,0,0,0,0,0,0,0,0,0
179,184,191,190,195,205,208,209,210,216,223,224,227,228,229,236,237,240,245,258,275,284,293,294,295,285,296,286,287,0,0
135,134,145,133,144,146,153,152,154,159,165,176,185,186,192,193,196,197,206,0,0,0,0,0,0,0,0,0,0,0,0
