117,129,163,184,205,219,240,259,277,289,314,328,348,349,358,351,352,353,334,0,0,0,0,0,0,0,0,0,0,0
87,101,109,132,146,165,177,191,206,222,236,250,268,269,283,299,300,301,284,298,297,296,295,294,293,306,331,330,0,0
81,84,96,110,120,126,137,147,167,179,199,224,229,244,253,261,274,273,272,271,270,252,251,242,0,0,0,0,0,0
116,94,75,53,55,64,76,88,111,112,134,148,159,180,207,225,243,0,0,0,0,0,0,0,0,0,0,0,0,0
78,67,39,27,29,34,43,51,58,60,69,77,90,124,149,169,186,200,214,223,279,291,0,0,0,0,0,0,0,0
49,26,10,14,18,2,22,24,25,36,45,52,73,89,121,144,168,0,0,0,0,0,0,0,0,0,0,0,0,0
113,5,7,8,12,15,17,19,20,21,23,30,35,44,57,82,102,143,158,198,0,0,0,0,0,0,0,0,0,0
70,3,1,4,6,9,11,13,16,28,42,48,56,68,85,97,107,123,136,155,185,197,0,0,0,0,0,0,0,0
46,40,37,31,32,33,38,41,47,50,54,59,72,80,95,106,119,133,142,154,166,178,196,213,0,0,0,0,0,0
92,83,61,62,63,65,66,71,74,79,86,93,100,105,118,122,130,131,141,153,157,164,176,190,195,212,221,0,0,0
98,91,99,103,104,108,114,115,125,127,135,145,151,156,162,172,175,183,193,194,204,211,220,228,235,241,249,0,0,0
139,138,150,160,161,170,173,181,188,192,203,209,217,226,227,237,238,239,247,248,257,258,264,265,266,276,278,267,260,0
187,201,215,231,245,254,281,286,302,308,309,310,319,320,321,322,339,340,323,324,326,311,312,313,304,290,0,0,0,0
208,216,230,280,307,335,355,370,371,379,386,387,388,400,389,401,402,390,392,380,374,362,356,346,341,327,315,0,0,0
262,285,336,359,385,409,414,421,435,436,437,438,439,429,440,430,422,418,404,393,381,376,357,347,329,0,0,0,0,0
174,232,246,287,337,372,410,426,427,448,456,450,457,458,471,469,460,462,463,465,466,452,453,442,432,423,419,411,405,382
140,182,233,263,303,344,373,415,428,451,459,461,470,464,467,468,454,455,364,363,365,366,350,0,0,0,0,0,0,0
218,255,282,338,360,391,403,416,417,431,441,443,444,445,446,433,434,424,420,447,425,408,399,378,368,367,343,332,305,292
128,152,171,189,210,234,256,275,288,325,345,361,375,394,395,412,413,407,397,398,384,377,369,354,318,317,0,0,0,0
