251,302,301,321,336,352,358,357,371,370,368,367,384,383,382,380,379,387,386,366,0,0,0,0,0,0,0
246,331,353,385,388,396,408,407,406,405,403,402,401,400,391,377,362,348,361,347,337,324,325,304,280,0,0
240,252,279,322,355,359,375,389,398,410,413,412,411,404,392,378,363,349,338,332,0,0,0,0,0,0,0
247,266,289,313,346,360,376,390,399,397,409,395,394,393,381,364,350,339,333,326,314,305,0,0,0,0,0
288,323,345,354,365,374,373,372,369,356,351,334,328,327,316,315,306,291,421,0,0,0,0,0,0,0,0
223,239,271,278,287,295,312,311,320,319,317,309,308,307,299,298,297,296,292,281,272,268,419,0,0,0,0
189,168,170,169,175,188,198,203,207,215,230,222,221,228,237,236,235,243,249,263,262,261,260,259,258,420,0
216,139,132,123,122,120,131,130,138,137,147,152,159,166,182,195,201,212,211,218,418,0,0,0,0,0,0
88,85,78,71,77,76,94,100,105,129,143,151,164,172,179,194,417,0,0,0,0,0,0,0,0,0,0
73,48,42,34,41,40,39,46,50,54,59,67,83,99,110,128,135,150,163,178,192,0,0,0,0,0,0
36,29,22,13,6,10,15,18,26,31,45,52,66,82,81,90,102,115,126,142,414,0,0,0,0,0,0
72,35,12,1,4,3,8,14,16,25,30,43,57,65,86,96,101,114,133,155,176,415,0,0,0,0,0
28,21,11,5,2,9,7,17,24,23,37,49,51,64,79,89,95,108,124,140,148,161,0,0,0,0,0
63,56,47,33,20,19,69,27,32,38,44,53,58,74,80,87,97,109,125,141,156,171,184,190,209,416,0
154,121,70,62,61,55,60,68,84,93,92,98,91,103,116,127,134,149,157,162,177,191,199,0,0,0,0
107,106,113,112,111,119,118,117,136,146,145,144,158,165,173,181,180,185,193,200,204,210,217,224,208,0,0
186,153,160,167,174,183,197,196,205,214,213,219,227,226,225,234,233,232,0,0,0,0,0,0,0,0,0
206,220,229,245,244,250,264,270,276,275,284,283,294,293,282,274,273,269,257,256,242,254,255,248,253,267,241
187,202,231,238,265,277,286,300,310,318,330,329,335,344,343,342,341,340,0,0,0,0,0,0,0,0,0
