140,120,102,75,61,39,21,20,17,60,74,72,71,50,10,8,46,67,66,65,64,78,0,0,0,0,0,0,0,0,0,0,0,0,0
278,241,199,137,107,80,36,16,15,14,13,12,11,9,47,30,7,28,45,44,24,43,42,77,85,97,115,127,149,163,183,190,196,202,207
179,152,122,119,99,69,48,29,6,5,27,26,25,4,3,23,2,22,63,89,109,123,143,162,182,0,0,0,0,0,0,0,0,0,0
265,239,211,178,151,133,124,116,111,98,94,93,92,91,87,86,84,90,105,110,121,132,154,171,189,195,201,206,215,222,0,0,0,0,0
224,210,204,193,192,184,175,165,164,155,174,173,172,181,188,200,205,214,221,234,244,253,0,0,0,0,0,0,0,0,0,0,0,0,0
291,290,289,285,287,284,282,281,280,275,273,272,264,263,271,262,261,260,257,256,258,259,268,269,286,295,298,0,0,0,0,0,0,0,0
334,337,348,354,352,364,376,375,374,373,371,370,369,361,360,359,358,351,350,339,335,331,327,307,308,303,304,0,0,0,0,0,0,0,0
391,410,434,442,451,450,460,459,458,457,456,440,438,428,426,416,399,385,367,356,349,338,336,0,0,0,0,0,0,0,0,0,0,0,0
343,384,444,469,487,492,491,510,508,499,507,497,489,482,481,474,466,447,427,417,400,380,357,0,0,0,0,0,0,0,0,0,0,0,0
436,470,494,516,515,524,523,531,530,529,528,520,519,518,514,506,498,483,478,475,448,439,421,418,401,381,0,0,0,0,0,0,0,0,0
405,424,445,477,495,503,517,527,526,525,536,535,534,533,532,522,521,509,500,490,484,479,467,449,441,429,422,407,386,368,340,344,0,0,0
437,473,488,496,505,504,502,513,512,511,501,493,486,485,480,476,468,452,433,430,419,408,387,372,362,345,0,0,0,0,0,0,0,0,0
394,398,415,425,432,446,455,465,464,463,472,471,462,461,454,453,443,435,431,423,420,409,388,382,363,346,341,332,309,300,299,0,0,0,0
292,279,293,294,329,355,379,378,397,396,395,406,414,413,412,404,411,403,402,393,392,390,389,383,377,366,353,347,342,333,328,311,310,0,0
330,326,325,324,323,322,321,320,319,318,317,316,315,314,313,312,306,305,302,301,297,296,288,283,277,276,274,0,0,0,0,0,0,0,0
267,266,255,252,243,242,232,231,230,219,229,228,227,226,240,225,238,237,236,235,251,250,249,248,247,246,254,0,0,0,0,0,0,0,0
220,213,187,170,161,160,153,148,147,139,130,138,136,135,134,146,145,158,157,167,177,186,194,198,203,209,208,218,217,216,223,0,0,0,0
233,212,180,169,142,131,126,114,108,103,96,83,82,81,95,101,100,106,112,118,117,125,129,144,150,156,166,176,185,191,197,0,0,0,0
168,159,141,113,104,76,62,41,40,19,58,57,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,18,59,34,33,54,70,68,79,88,128,538,539,245,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
