393,424,448,467,485,479,475,470,450,459,452,444,440,428,421,409,408,396,385,342,328,309,297,280,271,247,0,0,0,0,0,0,0
500,496,498,493,480,469,463,458,451,443,434,419,395,384,373,341,327,307,288,278,265,258,245,231,221,195,169,136,135,100,93,99,0
455,432,510,511,512,502,497,492,486,478,468,462,449,438,425,418,401,394,368,362,353,334,322,296,264,234,206,181,140,122,108,0,0
490,505,506,507,508,509,501,491,474,466,457,456,433,414,413,383,367,366,346,326,306,291,275,242,210,187,0,0,0,0,0,0,0
484,495,503,504,494,499,489,483,477,473,465,447,436,423,405,352,345,320,286,241,205,180,0,0,0,0,0,0,0,0,0,0,0
488,487,481,482,476,472,471,461,454,445,435,430,417,404,376,325,295,269,256,240,215,177,125,0,0,0,0,0,0,0,0,0,0
464,460,453,441,429,415,411,391,371,359,314,294,277,262,248,229,209,185,159,133,0,0,0,0,0,0,0,0,0,0,0,0,0
431,446,442,422,416,398,386,370,365,358,338,312,301,261,238,213,184,167,152,120,91,80,63,81,0,0,0,0,0,0,0,0,0
412,392,375,350,339,313,300,281,254,227,199,192,174,158,143,131,119,98,78,62,57,0,0,0,0,0,0,0,0,0,0,0,0
387,360,344,333,315,290,282,255,228,183,175,155,144,132,112,105,85,72,55,49,41,36,0,0,0,0,0,0,0,0,0,0,0
400,377,381,372,319,283,268,239,223,204,193,164,156,145,121,113,90,79,73,56,40,35,28,19,20,0,0,0,0,0,0,0,0
382,351,302,263,230,214,200,186,176,168,139,134,114,106,92,74,58,42,29,21,10,11,2,3,13,14,22,30,43,0,0,0,0
321,270,244,220,201,179,160,146,115,107,86,82,64,60,50,44,37,23,4,1,5,7,6,24,59,0,0,0,0,0,0,0,0
340,303,249,243,211,188,161,147,141,123,109,94,87,66,52,38,25,18,17,9,8,16,15,0,0,0,0,0,0,0,0,0,0
361,287,257,224,212,189,170,157,153,148,126,102,95,75,70,48,47,39,34,27,33,26,32,31,0,0,0,0,0,0,0,0,0
316,279,246,235,216,207,196,190,182,171,165,154,138,129,118,104,89,84,77,71,61,54,53,46,45,51,65,0,0,0,0,0,0
363,323,308,292,289,272,259,250,237,232,225,218,208,203,197,173,163,151,142,130,111,97,83,76,69,68,67,0,0,0,0,0,0
406,378,354,329,317,310,293,285,276,274,267,260,253,233,219,198,191,172,166,150,128,117,103,96,88,514,513,0,0,0,0,0,0
437,426,407,389,379,374,364,355,343,337,324,318,311,305,304,299,273,252,226,222,202,194,178,162,149,137,127,116,110,101,515,0,0
439,427,420,397,380,349,348,330,336,335,298,284,266,251,236,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,402,410,332,331,357,356,369,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
