24,17,11,7,5,3,2,8,12,15,26,36,53,71,77,93,105,117,131,146,154,0,0,0,0,0,0,0,0,0,0,0,0
99,75,61,46,31,29,23,13,19,28,33,41,49,63,66,86,92,106,125,142,155,174,195,210,194,224,228,251,259,291,305,318,319
98,89,74,65,57,56,60,54,59,64,68,80,79,90,101,100,118,136,167,186,211,225,241,260,270,292,295,317,325,0,0,0,0
130,116,109,104,103,102,112,115,124,127,138,143,159,179,199,218,232,252,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,144,149,157,161,169,172,176,187,189,219,235,262,281,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,188,203,216,221,237,248,254,264,276,283,299,307,320,327,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,140,158,166,183,217,245,266,284,302,322,329,335,340,349,361,360,369,368,367,366,353,0,0,0,0,0,0,0,0,0,0,0
208,249,268,309,338,342,357,379,388,394,402,412,411,410,409,406,400,399,398,389,373,0,0,0,0,0,0,0,0,0,0,0,0
239,288,332,358,380,395,414,433,441,440,438,435,427,425,416,405,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,250,290,316,343,365,397,404,415,424,432,434,443,442,445,444,439,437,436,428,426,417,391,0,0,0,0,0,0,0,0,0,0
231,258,294,324,359,364,381,396,403,413,423,422,421,420,431,430,429,419,418,408,407,401,392,374,0,0,0,0,0,0,0,0,0
185,193,240,257,289,315,314,331,339,352,351,363,362,372,371,378,387,386,393,385,384,383,382,377,376,375,370,354,0,0,0,0,0
184,192,209,230,238,267,287,286,304,303,312,323,330,337,336,341,334,350,348,347,346,345,344,356,355,0,0,0,0,0,0,0,0
134,153,152,165,171,182,191,204,207,222,227,229,244,243,256,255,265,274,278,277,293,301,308,311,321,328,333,0,0,0,0,0,0
113,121,129,139,151,150,162,170,177,181,190,198,202,206,215,214,226,242,253,263,273,282,298,300,306,310,0,0,0,0,0,0,0
85,84,83,82,81,91,96,108,120,128,132,133,148,160,164,175,197,205,220,236,247,0,0,0,0,0,0,0,0,0,0,0,0
58,52,45,44,43,51,55,70,69,73,88,95,107,111,126,147,163,180,201,213,234,246,275,0,0,0,0,0,0,0,0,0,0
114,76,47,38,35,32,30,22,21,20,34,40,50,72,87,97,119,137,156,168,178,196,212,233,280,297,0,0,0,0,0,0,0
62,48,39,25,18,14,10,6,1,4,9,16,27,37,42,67,78,94,110,123,200,446,447,261,271,0,0,0,0,0,0,0,0
