219,179,167,160,145,127,123,119,111,103,98,99,94,87,83,0,0,0,0,0,0,0,0,0,0,0,0,0
162,149,128,115,106,100,93,92,82,78,68,63,64,60,51,52,53,55,61,69,0,0,0,0,0,0,0,0
182,199,129,112,95,81,65,59,44,43,32,33,26,27,28,34,36,41,46,62,70,0,0,0,0,0,0,0
131,101,84,66,54,35,22,17,10,4,5,8,11,13,18,29,37,47,56,0,0,0,0,0,0,0,0,0
113,88,57,30,12,7,2,1,3,6,9,14,23,38,48,58,71,368,0,0,0,0,0,0,0,0,0,0
143,116,102,89,67,50,40,31,25,16,21,15,20,19,24,39,42,49,72,367,369,0,0,0,0,0,0,0
192,171,137,117,110,97,91,86,80,77,76,75,74,73,79,85,90,96,0,0,0,0,0,0,0,0,0,0
202,185,173,144,139,140,133,126,122,121,114,118,109,105,104,108,107,370,371,374,376,0,0,0,0,0,0,0
243,237,238,230,231,225,224,211,209,203,195,186,177,164,158,154,138,132,125,0,0,0,0,0,0,0,0,0
221,240,241,270,277,278,289,279,272,271,265,260,252,244,229,217,208,194,184,176,163,153,0,0,0,0,0,0
268,286,295,305,314,315,316,319,326,318,317,306,302,296,288,264,259,242,236,223,207,193,183,172,0,0,0,0
300,329,338,349,351,350,352,339,332,325,313,301,287,263,258,251,235,222,0,0,0,0,0,0,0,0,0,0
324,336,347,358,363,364,366,365,359,355,348,337,328,312,294,284,269,256,228,0,0,0,0,0,0,0,0,0
311,331,345,357,362,361,360,356,354,346,335,323,304,292,276,250,0,0,0,0,0,0,0,0,0,0,0,0
248,293,310,330,334,341,344,353,343,342,340,333,327,309,299,291,275,257,249,227,216,200,189,201,0,0,0,0
168,175,220,255,267,298,303,322,321,320,308,307,297,290,273,262,254,234,226,215,198,181,170,152,136,372,373,375
253,274,283,282,281,280,266,261,245,233,213,206,197,188,180,169,161,0,0,0,0,0,0,0,0,0,0,0
247,246,239,232,218,212,204,196,187,178,166,159,157,146,147,148,150,151,142,135,130,120,0,0,0,0,0,0
191,214,210,205,190,174,165,155,156,141,134,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
