94,57,68,80,100,108,121,141,160,180,199,214,226,245,251,269,274,294,304,306,317,318,319,321,475,361,375,0,0,0,0,0,0
56,67,99,112,127,150,157,175,176,202,208,222,240,246,252,261,275,283,295,285,297,322,343,344,351,362,377,0,0,0,0,0,0
44,36,47,61,64,81,92,109,122,142,151,173,183,203,210,233,262,329,308,323,376,0,0,0,0,0,0,0,0,0,0,0,0
70,49,39,29,26,30,37,50,53,69,75,79,93,95,114,123,138,145,163,168,197,223,247,276,298,309,330,352,363,364,0,0,0
5,10,14,20,23,38,41,58,62,71,87,102,124,128,158,178,204,228,263,300,324,0,0,0,0,0,0,0,0,0,0,0,0
48,16,6,1,3,11,19,27,31,42,54,72,83,97,125,153,186,211,241,286,332,0,0,0,0,0,0,0,0,0,0,0,0
17,7,2,4,12,22,32,43,51,65,88,105,133,154,169,198,224,248,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,8,9,13,15,25,35,52,59,77,84,103,116,134,165,194,213,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,24,28,40,46,60,66,85,98,107,126,146,167,170,188,206,218,229,243,259,264,0,0,0,0,0,0,0,0,0,0,0,0
45,55,74,78,91,111,120,136,140,149,159,171,174,190,196,209,225,230,244,265,280,302,326,335,347,334,0,0,0,0,0,0,0
110,63,73,76,90,106,115,135,139,155,166,189,195,207,219,231,237,249,266,281,291,313,337,349,354,368,380,365,0,0,0,0,0
82,96,119,130,148,179,187,205,217,236,242,258,272,279,290,289,301,312,327,336,348,355,369,388,387,398,397,0,0,0,0,0,0
118,129,147,164,185,193,212,235,256,257,271,278,287,325,333,346,353,367,366,379,386,396,407,406,420,419,418,417,395,385,0,0,0
132,152,192,227,234,255,277,299,310,331,345,378,393,394,404,414,415,416,427,426,437,441,440,439,438,436,435,425,405,0,0,0,0
184,254,284,296,342,360,374,383,391,412,424,431,444,452,453,454,456,458,459,460,447,446,434,0,0,0,0,0,0,0,0,0,0
144,177,216,253,307,320,328,359,382,401,411,423,430,443,449,450,451,463,464,465,466,469,470,455,457,0,0,0,0,0,0,0,0
143,162,182,215,239,270,282,305,316,341,357,371,390,400,421,422,428,429,442,448,461,462,471,472,473,474,467,468,445,432,433,413,403
104,117,131,161,181,201,221,238,260,268,292,293,314,338,350,370,381,389,399,408,409,410,0,0,0,0,0,0,0,0,0,0,0
86,101,113,137,156,172,191,200,220,232,250,267,273,303,315,339,340,356,358,372,373,0,0,0,0,0,0,0,0,0,0,0,0
