223,278,316,359,371,370,386,397,396,395,411,410,394,393,382,381,373,340,0,0,0,0,0,0,0,0,0,0,0,0
208,207,232,266,286,291,313,328,327,334,345,332,343,342,330,322,319,309,288,273,272,0,0,0,0,0,0,0,0,0
150,164,175,198,216,230,264,263,262,261,259,274,257,256,243,242,228,254,253,252,241,240,180,202,203,213,219,229,0,0
103,132,137,148,163,161,173,172,171,170,183,182,181,193,191,204,212,218,217,227,239,251,255,0,0,0,0,0,0,0
166,124,108,90,69,105,12,89,43,11,39,38,60,117,116,130,114,99,113,128,145,220,270,271,268,0,0,0,0,0
8,37,80,58,56,31,54,78,97,127,144,154,167,179,192,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,94,73,18,107,123,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,22,76,75,47,91,134,67,9,65,131,102,82,35,57,55,53,77,112,135,155,169,464,0,0,0,0,0,0,0
143,24,19,17,71,187,199,157,119,104,88,41,86,62,84,81,59,33,32,30,98,0,0,0,0,0,0,0,0,0
52,29,27,5,26,25,23,20,2,109,141,140,122,70,13,42,66,87,64,61,36,34,79,100,129,461,460,0,0,0
159,6,28,4,96,51,50,110,93,46,16,15,14,45,44,68,10,40,63,85,83,101,115,146,160,462,0,0,0,0
126,125,95,48,72,92,106,121,120,118,133,139,138,136,147,156,162,174,184,194,0,0,0,0,0,0,0,0,0,0
142,151,158,165,177,176,186,185,197,196,195,206,205,215,214,222,221,466,465,0,0,0,0,0,0,0,0,0,0,0
200,250,238,211,190,210,153,152,178,188,201,209,224,236,235,234,233,231,249,248,247,246,245,244,265,277,276,275,260,258
280,267,279,294,293,292,305,315,304,314,303,302,301,300,312,299,298,297,290,285,0,0,0,0,0,0,0,0,0,0
189,226,225,307,337,459,458,352,351,363,350,349,348,360,358,347,346,336,335,333,326,325,324,320,311,296,0,0,0,0
295,338,366,365,390,389,403,388,401,400,399,398,387,385,378,377,376,369,357,344,331,323,310,0,0,0,0,0,0,0
404,415,423,438,435,434,433,443,430,421,412,384,383,375,356,341,329,318,0,0,0,0,0,0,0,0,0,0,0,0
306,353,372,416,445,437,457,456,453,450,442,441,427,419,408,392,380,368,355,339,321,308,289,283,284,0,0,0,0,0
287,364,414,439,413,436,444,455,454,452,451,449,448,447,446,440,425,424,418,417,406,405,391,379,374,367,354,0,0,0
237,317,362,361,402,422,432,431,429,428,426,409,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
