389,436,437,442,443,440,435,425,419,412,396,392,377,365,357,340,324,318,303,289,278,266,451,165,130,0,0,0,0,0
386,387,405,420,429,430,441,439,433,427,424,417,404,395,376,370,359,344,322,315,296,277,254,242,224,190,177,0,0,0
397,407,413,414,415,408,409,402,394,383,372,362,345,334,314,287,265,248,0,0,0,0,0,0,0,0,0,0,0,0
351,366,374,378,379,380,381,367,368,358,354,343,332,320,313,300,270,252,211,199,170,158,152,0,0,0,0,0,0,0
352,348,337,330,310,301,293,284,269,251,241,228,210,183,164,148,128,0,0,0,0,0,0,0,0,0,0,0,0,0
328,309,306,299,283,275,260,245,227,216,207,198,188,163,139,121,112,101,113,0,0,0,0,0,0,0,0,0,0,0
327,308,292,267,250,232,219,213,201,187,179,161,157,146,127,110,98,87,80,0,0,0,0,0,0,0,0,0,0,0
341,326,297,264,244,223,209,191,175,155,144,119,96,91,71,65,63,52,53,73,88,0,0,0,0,0,0,0,0,0
285,286,263,236,218,204,174,150,125,116,105,90,79,69,61,50,44,37,28,29,40,0,0,0,0,0,0,0,0,0
243,222,196,154,143,124,104,77,48,43,26,17,18,7,9,11,13,21,32,41,55,67,81,102,0,0,0,0,0,0
282,253,226,200,173,136,115,95,78,49,36,24,3,4,5,1,6,15,16,25,0,0,0,0,0,0,0,0,0,0
298,258,231,197,167,133,108,83,68,60,46,27,19,20,8,10,12,14,2,22,23,34,0,0,0,0,0,0,0,0
274,237,212,178,156,137,117,106,84,85,70,62,51,47,38,39,30,31,33,35,42,45,0,0,0,0,0,0,0,0
259,235,205,186,168,145,138,126,109,97,92,86,72,66,64,54,56,57,58,59,0,0,0,0,0,0,0,0,0,0
305,329,307,280,268,256,240,233,220,206,192,182,176,162,147,134,120,111,99,100,93,89,82,76,75,74,94,0,0,0
347,342,331,311,294,276,261,246,238,229,221,214,202,189,180,169,151,140,129,122,114,107,103,0,0,0,0,0,0,0
361,353,338,321,312,295,271,257,247,234,217,208,193,181,166,149,135,123,118,0,0,0,0,0,0,0,0,0,0,0
360,388,398,399,393,390,382,369,355,349,339,333,317,302,288,281,272,255,239,225,215,194,184,171,160,153,142,132,131,141
422,416,423,410,403,400,384,373,363,364,356,346,335,323,316,290,279,262,249,230,203,195,185,172,444,446,0,0,0,0
375,406,421,426,431,438,432,434,428,418,411,401,391,385,371,350,336,325,319,304,291,0,0,0,0,0,0,0,0,0
