463,450,449,448,454,462,469,470,471,461,447,440,437,429,438,430,423,407,390,391,385,381,0,0,0,0,0,0,0,0,0,0
433,455,474,473,482,488,489,491,492,493,484,481,478,472,464,452,441,439,431,424,408,398,386,382,365,347,328,307,0,0,0,0
392,425,453,475,490,494,495,504,505,506,503,497,496,485,479,465,442,426,409,393,369,354,334,317,298,288,282,236,205,0,0,0
387,415,434,456,476,483,486,498,499,501,502,500,487,480,477,457,443,432,427,410,394,374,355,335,312,299,277,0,0,0,0,0
435,444,458,466,467,468,459,460,446,445,436,428,400,388,366,344,329,313,294,283,271,266,258,242,0,0,0,0,0,0,0,0
395,399,411,412,413,414,401,402,403,396,383,384,375,370,367,349,338,323,308,290,272,263,259,243,0,0,0,0,0,0,0,0
337,333,359,360,356,348,345,339,340,336,324,319,320,314,309,302,300,301,291,279,274,267,260,244,231,224,217,207,192,0,0,0
318,295,278,273,261,245,246,225,219,208,209,200,194,193,188,187,186,173,172,171,170,169,0,0,0,0,0,0,0,0,0,0
289,253,218,185,166,156,148,149,133,122,116,106,108,107,115,114,113,121,132,138,147,153,510,511,512,0,0,0,0,0,0,0
223,206,165,98,82,71,65,52,55,45,47,48,40,46,53,54,72,78,89,92,97,101,105,507,508,509,0,0,0,0,0,0
252,199,161,119,91,70,39,27,24,14,8,9,10,15,16,25,28,32,36,44,51,64,77,88,96,104,120,0,0,0,0,0
250,183,128,85,63,35,22,12,5,1,2,3,4,6,7,13,23,31,43,50,69,81,87,95,103,131,0,0,0,0,0,0
241,198,163,144,110,79,61,42,37,33,29,17,18,11,19,20,21,26,30,34,38,49,62,68,76,86,94,100,112,130,152,0
229,197,162,158,142,109,90,83,73,66,56,41,57,58,59,60,67,74,75,80,84,93,99,102,111,118,129,146,151,164,0,0
269,247,228,221,195,174,167,157,154,139,140,141,134,135,123,124,117,125,126,127,136,137,143,145,150,155,159,160,0,0,0,0
311,306,297,286,275,264,254,238,237,226,227,220,210,211,212,201,202,196,189,190,175,176,177,178,179,180,181,182,191,184,168,0
342,353,331,326,325,321,322,315,310,303,304,296,292,284,285,280,268,265,255,248,239,232,230,222,213,214,203,204,215,216,257,0
364,358,363,373,380,378,377,376,371,368,361,357,350,351,346,341,330,332,327,316,305,293,281,270,262,256,249,240,233,234,235,0
406,422,421,419,420,417,416,418,404,405,397,389,379,372,362,352,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
